name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Maps Maponyane,,ZAF,en,Johannesburg,@mmaponyane,@MapsMaponyane,,TV Presenter and Entrepreneur,influencer,Focus on lifestyle and culture
Bonang Matheba,,ZAF,en,Johannesburg,@bonang_m,@Bonang,,Media Personality,influencer,Influential in entertainment and culture
DJ Fresh,,ZAF,en,Johannesburg,@djfreshsa,@DJFreshSA,,Radio DJ,influencer,Covers music and social issues
Pearl Thusi,,ZAF,en,Johannesburg,@pearlthusi,@PearlThusi,,Actress and Model,influencer,Focus on African identity and culture
Cassper Nyovest,,ZAF,en,Johannesburg,@casspernyovest,@casspernyovest,,Musician,influencer,Influential in music and culture
Nomzamo Mbatha,,ZAF,en,Johannesburg,@nomzamo_m,@NomzamoMbatha,,Actress and Activist,influencer,Focus on human rights and culture
Black Coffee,,ZAF,en,Johannesburg,@realblackcoffee,@RealBlackCoffee,,DJ and Producer,influencer,Influential in music and culture
Thando Thabethe,,ZAF,en,Johannesburg,@thando_thabethe,@Thando_Thabethe,,Actress and Radio DJ,influencer,Focus on entertainment and culture
Boity Thulo,,ZAF,en,Johannesburg,@boity,@Boity,,Actress and Entrepreneur,influencer,Influential in entertainment and business
DJ Zinhle,,ZAF,en,Johannesburg,@djzinhle,@DJZinhle,,DJ and Entrepreneur,influencer,Focus on music and business
Minnie Dlamini,,ZAF,en,Johannesburg,@minniedlamini,@MinnieDlamini,,TV Presenter,influencer,Influential in entertainment and culture
Khaya Dlanga,,ZAF,en,Johannesburg,@khayadlanga,@khayadlanga,,Author and Marketer,influencer,Focus on social commentary
Riky Rick,,ZAF,en,Johannesburg,@rikyrickworld,not_sure,,Musician,influencer,Influential in music and fashion
Nasty C,,ZAF,en,Johannesburg,@nasty_csa,@Nasty_CSA,,Rapper,influencer,Influential in music and youth culture
LootLove,,ZAF,en,Johannesburg,@lootlove2,not_sure,,TV Presenter,influencer,Focus on entertainment and culture
Lerato Kganyago,,ZAF,en,Johannesburg,@leratokganyago,@Leratokganyago,,TV Presenter,influencer,Influential in entertainment and culture
Somizi Mhlongo,,ZAF,en,Johannesburg,@somizi,@somizi,,Choreographer and TV Personality,influencer,Influential in entertainment and culture
Jessica Nkosi,,ZAF,en,Johannesburg,@jessicankosi,not_sure,,Actress,influencer,Focus on entertainment and culture
Thapelo Mokoena,,ZAF,en,Johannesburg,@mokoenalive,not_sure,,Actor and Producer,influencer,Focus on film and culture
DJ Sbu,,ZAF,en,Johannesburg,@djsbulive,@djsbu,,Entrepreneur and DJ,influencer,Focus on business and music
Nomuzi Mabena,,ZAF,en,Johannesburg,@nomoozlie,@NoMoozlie,,Rapper and TV Presenter,influencer,Focus on music and culture
Nandi Madida,,ZAF,en,Johannesburg,@nandi_madida,@Nandi_Madida,,Singer and Actress,influencer,Focus on music and culture
Sibusiso Vilane,,ZAF,en,Johannesburg,@sibusiso_vilane,not_sure,,Motivational Speaker,influencer,"First black African to summit Everest, climate advocate"
Mika Stefano,,ZAF,en,Johannesburg,@mikastefano,not_sure,,Social Media Influencer,influencer,Promotes local environmental initiatives
Maya Wegerif,,ZAF,en,Johannesburg,@sho_madjozi,@ShoMadjozi,,Musician and Activist,influencer,Uses platform for climate awareness
Lerato Mbele,,ZAF,en,Johannesburg,@mbele_lerato,@Mbele_Lerato,,Journalist,influencer,Covers geopolitics and climate issues
Saray Khumalo,,ZAF,en,Johannesburg,@saraykhumalo,not_sure,,Adventurer,influencer,"First black African woman to summit Everest, climate advocate"
Zola Nene,,ZAF,en,Johannesburg,@zola_nene,@zola_nene,,Chef and Author,influencer,Promotes sustainable food practices
Gareth Pon,,ZAF,en,Johannesburg,@garethpon,@garethpon,,Photographer,influencer,Focuses on urban and environmental photography
Zanele Muholi,,ZAF,en,Johannesburg,@muholizanele,not_sure,,Visual Activist,influencer,Covers social justice and environmental issues
Lindiwe Mazibuko,,ZAF,en,Johannesburg,@lindimazibuko,@LindiMazibuko,,Political Leader,influencer,Advocates for climate policy and reform
Loyiso Gola,,ZAF,en,Johannesburg,@loyisogola,@loyisogola,,Comedian,influencer,Uses comedy for social and environmental issues
Ntsiki Mazwai,,ZAF,en,Johannesburg,@miss_ntsiki_mazwai,not_sure,,Poet and Activist,influencer,Advocates for social and environmental justice
ProVerb,,ZAF,en,Johannesburg,@proverbmusic,@ProVerbMusic,,Musician and TV Host,influencer,Advocates for climate awareness
Lira,,ZAF,en,Johannesburg,@miss_lira,@Miss_LIRA,,Musician,influencer,Advocates for environmental conservation
DJ Tira,,ZAF,en,Johannesburg,@djtira,@DJTira,,DJ and Producer,influencer,Advocates for climate awareness through music
J'Something,,ZAF,en,Johannesburg,@jsomethingmusic,@jsomethingmusic,,Musician and Chef,influencer,Advocates for sustainable food practices
Rami Chuene,,ZAF,en,Johannesburg,@ramichuene,@ramichuene,,Actress,influencer,Promotes social and environmental justice
DJ Maphorisa,,ZAF,en,Johannesburg,@djmaphorisa,@DjMaphorisa,,DJ and Producer,influencer,Uses music platform for climate awareness
Amanda Black,,ZAF,en,Johannesburg,@amandablacksa,@AmandaBlackSA,,Musician,influencer,Advocates for environmental conservation
Lady Zamar,,ZAF,en,Johannesburg,@lady_zamar,@Lady_Zamar,,Musician,influencer,Advocates for social and environmental issues
Kwesta,,ZAF,en,Johannesburg,@kwestadakar,@KwestaDaKAR,,Musician,influencer,Promotes environmental awareness through music
Sho Madjozi,,ZAF,en,Johannesburg,@shomadjozi,@ShoMadjozi,,Musician,influencer,Uses platform for climate awareness
Black Motion,,ZAF,en,Johannesburg,@realblackmotion,not_sure,,Music Duo,influencer,Promotes environmental awareness through music
Sibusiso Vilane,,ZAF,en,Johannesburg,@sibusiso.vilane,not_sure,,Adventurer and Speaker,influencer,Advocates for environmental conservation
Khanyi Mbau,,ZAF,en,Johannesburg,@mbaureloaded,@MbauReloaded,,Actress and TV Host,influencer,Advocates for social change and empowerment
Loyiso Bala,,ZAF,en,Johannesburg,@loyisobala,@loyisobala,,Musician and TV Host,influencer,Engages in social and environmental issues
Unathi Nkayi,,ZAF,en,Johannesburg,@unathi.co,@Unathi_Africa,,Singer and Radio Host,influencer,Supports African culture and peace
Lunga Shabalala,,ZAF,en,Johannesburg,@lungashabalala,@LungaShabalala,,TV Presenter and Actor,influencer,Focuses on social and environmental issues
Amanda du-Pont,,ZAF,en,Johannesburg,@amandadupont,@AmandaDupont,,Actress and Model,influencer,Promotes African culture and sustainability
Zayaan Khan,,ZAF,en,Johannesburg,@zayaankhan,not_sure,,Food Sovereignty Activist,influencer,Advocates for sustainable food systems
AKA,,ZAF,en,Johannesburg,@akaworldwide,@akaworldwide,,Musician,influencer,Advocates for social change and environment
Mihlali Ndamase,,ZAF,en,Johannesburg,@mihlalii_n,@mihlalii_n,,Beauty Influencer,influencer,Promotes sustainable beauty practices
Zakes Bantwini,,ZAF,en,Johannesburg,@zakesbantwini,@ZakesBantwiniSA,,Musician and Producer,influencer,Engages in climate and social issues
Moozlie,,ZAF,en,Johannesburg,@moozlie,@nomoozlie,,Rapper and TV Presenter,influencer,Promotes social and environmental issues
Nhlanhla Nciza,,ZAF,en,Johannesburg,@nhlanhla_nciza,not_sure,,Musician,influencer,Focus on social and environmental issues
DJ Shimza,,ZAF,en,Johannesburg,@shimza.dj,@Shimza01,,DJ and Producer,influencer,Advocates for social and environmental change
Shekhinah,,ZAF,en,Johannesburg,@shekhinahd,@shekhinahd,,Musician,influencer,Promotes social and environmental awareness
Mafikizolo,,ZAF,en,Johannesburg,@mafikizolo_africa,@mafikizolosa,,Music Duo,influencer,Engages in social and environmental advocacy
Simphiwe Dana,,ZAF,en,Johannesburg,@simphiwedana,@simphiwedana,,Musician and Activist,influencer,Focus on social justice and environment
DJ Kent,,ZAF,en,Johannesburg,@djkentsa,@djkentsa,,DJ and Producer,influencer,Advocates for social and environmental issues
Mi Casa,,ZAF,en,Johannesburg,@micasamusic,@micasamusic,,Music Group,influencer,Engages in climate and social advocacy
Zolani Mahola,,ZAF,en,Johannesburg,@zolanimahola,@zolanimahola,,Musician and Actress,influencer,Focus on social and environmental issues
