name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Alinne Moraes,,PAU,en,Sao,@alinnemoraes,not_sure,,Actress,influencer,Promotes sustainable living
Mariana Ximenes,,PAU,en,Sao,@marixioficial,not_sure,,Actress,influencer,Supports environmental initiatives
Reynaldo Gianecchini,,PAU,en,Sao,@reynaldogianecchini,not_sure,,Actor,influencer,Environmental advocate
Glória Pires,,PAU,en,Sao,@gpiresoficial,not_sure,,Actress,influencer,Supports environmental causes
Bruno Mazzeo,,PAU,en,Sao,@brunomazzeo,not_sure,,Actor,influencer,Promotes sustainable living
Camila Morgado,,PAU,en,Sao,@camilamorgado,not_sure,,Actress,influencer,Supports environmental initiatives
Murilo Benício,,PAU,en,Sao,@murilobeniciooficial,not_sure,,Actor,influencer,Environmental advocate
Carolina Ferraz,,PAU,en,Sao,@carolinaferraz,not_sure,,Actress,influencer,Supports environmental causes
Marcelo Adnet,,PAU,en,Sao,@marceloadnet0,not_sure,,Comedian,influencer,Promotes environmental awareness
Maria Flor,,PAU,en,Sao,@mariaflor31,not_sure,,Actress,influencer,Supports environmental initiatives
Vladimir Brichta,,PAU,en,Sao,@vladimirbrichta,not_sure,,Actor,influencer,Environmental advocate
Dira Paes,,PAU,en,Sao,@dirapaes,not_sure,,Actress,influencer,Supports environmental causes
Marjorie Estiano,,PAU,en,Sao,@marjorieestiano,not_sure,,Actress,influencer,Promotes sustainable living
Wagner Moura,,PAU,en,Sao,@wagnermoura,not_sure,,Actor,influencer,Supports environmental initiatives
Alice Wegmann,,PAU,en,Sao,@alice.weg,not_sure,,Actress,influencer,Environmental advocate
José Loreto,,PAU,en,Sao,@joseloreto,not_sure,,Actor,influencer,Supports environmental causes
Nanda Costa,,PAU,en,Sao,@nandacosta,not_sure,,Actress,influencer,Promotes sustainable living
Fábio Assunção,,PAU,en,Sao,@fabioassuncaooficial,not_sure,,Actor,influencer,Supports environmental initiatives
Cléo Pires,,PAU,en,Sao,@cleo,not_sure,,Actress,influencer,Environmental advocate
Thiago Fragoso,,PAU,en,Sao,@fragoso_thiago,not_sure,,Actor,influencer,Supports environmental causes
Juliana Knust,,PAU,en,Sao,@ju_knust,not_sure,,Actress,influencer,Promotes sustainable living
Bruno Garcia,,PAU,en,Sao,@brunogarcia,not_sure,,Actor,influencer,Supports environmental initiatives
Mariana Rios,,PAU,en,Sao,@marianarios,not_sure,,Actress,influencer,Environmental advocate
Rômulo Estrela,,PAU,en,Sao,@romuloestrela,not_sure,,Actor,influencer,Supports environmental causes
Bianca Bin,,PAU,en,Sao,@biancafbin,not_sure,,Actress,influencer,Promotes sustainable living
Rafael Vitti,,PAU,en,Sao,@rafaavitti,not_sure,,Actor,influencer,Supports environmental initiatives
Sophie Charlotte,,PAU,en,Sao,@sophiecharlotte1,not_sure,,Actress,influencer,Environmental advocate
Chay Suede,,PAU,en,Sao,@chay,not_sure,,Actor,influencer,Supports environmental causes
Isabella Santoni,,PAU,en,Sao,@isabellasantoni,not_sure,,Actress,influencer,Promotes sustainable living
Jesuíta Barbosa,,PAU,en,Sao,@jesuitabarbosa,not_sure,,Actor,influencer,Supports environmental initiatives
Bruna Linzmeyer,,PAU,en,Sao,@brunalinzmeyer,not_sure,,Actress,influencer,Environmental advocate
Gabriel Leone,,PAU,en,Sao,@leonegabriel,not_sure,,Actor,influencer,Supports environmental causes
Letícia Colin,,PAU,en,Sao,@leticiacolin,not_sure,,Actress,influencer,Promotes sustainable living
Renato Góes,,PAU,en,Sao,@renatogoess,not_sure,,Actor,influencer,Supports environmental initiatives
Agatha Moreira,,PAU,en,Sao,@agathaamoreiraa,not_sure,,Actress,influencer,Environmental advocate
Caio Castro,,PAU,en,Sao,@caiocastro,not_sure,,Actor,influencer,Supports environmental causes
Camila Queiroz,,PAU,en,Sao,@camilaqueiroz,not_sure,,Actress,influencer,Promotes sustainable living
Klebber Toledo,,PAU,en,Sao,@klebbertoledo,not_sure,,Actor,influencer,Supports environmental initiatives
Marina Moschen,,PAU,en,Sao,@marinamoschen,not_sure,,Actress,influencer,Environmental advocate
Nicolas Prattes,,PAU,en,Sao,@nicolasprattes,not_sure,,Actor,influencer,Supports environmental causes
Juliana Paiva,,PAU,en,Sao,@juulianapaiva,not_sure,,Actress,influencer,Promotes sustainable living
Rafael Cardoso,,PAU,en,Sao,@rafaelcardoso9,not_sure,,Actor,influencer,Supports environmental initiatives
Isabelle Drummond,,PAU,en,Sao,@yeuxpapillon,not_sure,,Actress,influencer,Environmental advocate
Fiuk,,PAU,en,Sao,@fiuk,not_sure,,Singer,influencer,Supports environmental causes
Sophia Abrahão,,PAU,en,Sao,@sophiaabrahao,@sophiaabrahao,,Actress,influencer,Promotes sustainable living
Lucas Lucco,,PAU,en,Sao,@lucaslucco,@lucaslucco,,Singer,influencer,Supports environmental initiatives
Larissa Manoela,,PAU,en,Sao,@larissamanoela,@larimanoela,,Actress,influencer,Environmental advocate
Luan Santana,,PAU,en,Sao,@luansantana,@luansantana,,Singer,influencer,Supports environmental causes
Anitta,,PAU,en,Sao,@anitta,@anitta,,Singer,influencer,Promotes sustainable living
