name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Nairobi Design Week,,KEN,en,Nairobi,@nairobidesignweek,not_sure,,Design Festival,influencer,Promotes sustainable design
Kenya Climate Innovation Center,,KEN,en,Nairobi,@kenyacic,not_sure,,Climate Innovation,influencer,Supports climate tech startups
The Green Generation Initiative,,KEN,en,Nairobi,@greengenerationinitiative,not_sure,,Environmental NGO,influencer,Youth-led environmental group
Kenya Red Cross,,KEN,en,Nairobi,@kenyaredcross,@KenyaRedCross,,Humanitarian Organization,influencer,Humanitarian aid and disaster response
Kenya Wildlife Service,,KEN,en,Nairobi,@kenyawildlifeservice,@kwskenya,,Wildlife Conservation,influencer,National wildlife conservation agency
Greenpeace Africa,,KEN,en,Nairobi,@greenpeaceafrica,@Greenpeaceafric,,Environmental NGO,influencer,Environmental advocacy group
Amnesty International Kenya,,KEN,en,Nairobi,@amnestykenya,@AmnestyKenya,,Human Rights NGO,influencer,Human rights advocacy
UN Environment Programme,,KEN,en,Nairobi,@unenvironment,@UNEP,,UN Agency,influencer,Global environmental authority
African Wildlife Foundation,,KEN,en,Nairobi,@africanwildlifefoundation,@AWF_Official,,Wildlife Conservation,influencer,Conserves wildlife and habitats
World Wildlife Fund Kenya,,KEN,en,Nairobi,@wwf_kenya,@WWF_Kenya,,Conservation NGO,influencer,Nature conservation organization
Nature Kenya,,KEN,en,Nairobi,@naturekenya,@Nature_Kenya,,Nature Conservation,influencer,Promotes biodiversity conservation
Friends of Nairobi National Park,,KEN,en,Nairobi,@fonnap,not_sure,,Conservation Group,influencer,Protects Nairobi National Park
Save the Elephants,,KEN,en,Nairobi,@savetheelephants,@ste_kenya,,Wildlife NGO,influencer,Elephant conservation group
The Elephant Queen,,KEN,en,Nairobi,@theelephantqueen,@ElephantQueenLD,,Film and Conservation,influencer,Film promoting elephant conservation
African Conservation Centre,,KEN,en,Nairobi,@africanconservationcentre,not_sure,,Conservation NGO,influencer,Conserves biodiversity in Africa
Kenya Forest Service,,KEN,en,Nairobi,@kenyaforestservice,@KeForestService,,Forest Conservation,influencer,Manages public forests in Kenya
The Nature Conservancy Africa,,KEN,en,Nairobi,@nature_africa,@Nature_Africa,,Conservation NGO,influencer,Conserves lands and waters in Africa
Wildlife Conservation Society,,KEN,en,Nairobi,@wcs_kenya,@WCS_Kenya,,Conservation NGO,influencer,Protects wildlife and habitats
International Fund for Animal Welfare,,KEN,en,Nairobi,@ifawglobal,@IFAW,,Animal Welfare NGO,influencer,Animal welfare and conservation
African Leadership University,,KEN,en,Nairobi,@alueducation,@alueducation,,Educational Institution,influencer,Educates future African leaders
Kenya Green Building Society,,KEN,en,Nairobi,@kenyagreenbuildingsociety,not_sure,,Sustainability NGO,influencer,Promotes sustainable building practices
Kenya Youth Climate Network,,KEN,en,Nairobi,@kenyayouthclimatenetwork,not_sure,,Youth Climate Group,influencer,Youth-led climate action group
Green Africa Foundation,,KEN,en,Nairobi,@greenafricafoundation,not_sure,,Environmental NGO,influencer,Promotes environmental conservation
Kenya Organic Agriculture Network,,KEN,en,Nairobi,@koan_kenya,not_sure,,Agriculture NGO,influencer,Promotes organic farming in Kenya
Kenya Institute of Planners,,KEN,en,Nairobi,@kip_planners,not_sure,,Professional Body,influencer,Urban planning and development
Kenya Water Towers Agency,,KEN,en,Nairobi,@kenyawta,not_sure,,Environmental Agency,influencer,Protects water towers in Kenya
Kenya Meteorological Department,,KEN,en,Nairobi,@kenyamet,@MeteoKenya,,Government Agency,influencer,Weather and climate information
Kenya National Commission for UNESCO,,KEN,en,Nairobi,@kennatcom,not_sure,,UNESCO Commission,influencer,Promotes UNESCO's mission in Kenya
Kenya Institute for Public Policy Research and Analysis,,KEN,en,Nairobi,@kippra_kenya,@KIPPRAKenya,,Research Institute,influencer,Public policy research
Kenya National Bureau of Statistics,,KEN,en,Nairobi,@knbs_ke,not_sure,,Government Agency,influencer,National statistics office
Kenya National Chamber of Commerce and Industry,,KEN,en,Nairobi,@kenyachamber,@kenyachamber,,Business Association,influencer,Represents business interests
Kenya Private Sector Alliance,,KEN,en,Nairobi,@kpsa_kenya,not_sure,,Business Association,influencer,Private sector advocacy group
Kenya Association of Manufacturers,,KEN,en,Nairobi,@kam_kenya,@KAM_Kenya,,Industry Association,influencer,Represents manufacturing sector
Kenya Flower Council,,KEN,en,Nairobi,@kenyaflowercouncil,not_sure,,Industry Association,influencer,Represents flower industry
Kenya Tea Development Agency,,KEN,en,Nairobi,@ktdatea,not_sure,,Tea Agency,influencer,Manages tea production
Kenya Coffee Producers Association,,KEN,en,Nairobi,@kenyacoffee,not_sure,,Industry Association,influencer,Represents coffee producers
Kenya Tourism Board,,KEN,en,Nairobi,@magicalkenya,@MagicalKenya,,Tourism Promotion,influencer,Promotes tourism in Kenya
Kenya Film Commission,,KEN,en,Nairobi,@kenyafilmcommission,@kenyafilmcomm,,Film Promotion,influencer,Promotes film industry
Kenya National Theatre,,KEN,en,Nairobi,@kenyanationaltheatre,not_sure,,Theatre,influencer,Promotes performing arts
Kenya Cultural Centre,,KEN,en,Nairobi,@kenyaculturalcentre,not_sure,,Cultural Promotion,influencer,Promotes Kenyan culture
Kenya National Archives,,KEN,en,Nairobi,@kenyanationalarchives,not_sure,,Archives,influencer,Preserves national heritage
Kenya National Library Service,,KEN,en,Nairobi,@kenyanationallibrary,not_sure,,Library,influencer,Promotes literacy and learning
Kenya National Museum,,KEN,en,Nairobi,@kenyamuseum,not_sure,,Museum,influencer,Preserves cultural heritage
Kenya National Parks,,KEN,en,Nairobi,@kenyanationalparks,not_sure,,Parks Management,influencer,Manages national parks
Kenya National Zoo,,KEN,en,Nairobi,@kenyanationalzoo,not_sure,,Zoo,influencer,Conserves wildlife
Kenya National Aquarium,,KEN,en,Nairobi,@kenyanationalaquarium,not_sure,,Aquarium,influencer,Conserves marine life
Kenya National Botanical Garden,,KEN,en,Nairobi,@kenyanationalbotanicalgarden,not_sure,,Botanical Garden,influencer,Conserves plant biodiversity
Kenya National Arboretum,,KEN,en,Nairobi,@kenyanationalarboretum,not_sure,,Arboretum,influencer,Conserves tree species
Kenya National Herbarium,,KEN,en,Nairobi,@kenyanationalherbarium,not_sure,,Herbarium,influencer,Preserves plant specimens
Kenya National Seed Bank,,KEN,en,Nairobi,@kenyanationalseedbank,not_sure,,Seed Bank,influencer,Preserves plant genetic resources
Kenya National Gene Bank,,KEN,en,Nairobi,@kenyanationalgenebank,not_sure,,Gene Bank,influencer,Preserves genetic diversity
Kenya National Biodiversity Institute,,KEN,en,Nairobi,@kenyanationalbiodiversityinstitute,not_sure,,Biodiversity Institute,influencer,Researches biodiversity conservation
Kenya National Environment Management Authority,,KEN,en,Nairobi,@kenyanema,not_sure,,Environmental Authority,influencer,Regulates environmental management
Kenya National Disaster Management Authority,,KEN,en,Nairobi,@kenyandma,not_sure,,Disaster Management,influencer,Manages disaster response
Kenya National Security Council,,KEN,en,Nairobi,@kenyasecuritycouncil,not_sure,,Security Council,influencer,Advises on national security
Kenya National Peacebuilding Commission,,KEN,en,Nairobi,@kenyanationalpeacebuildingcommission,not_sure,,Peacebuilding Commission,influencer,Promotes peacebuilding initiatives
Kenya National Human Rights Commission,,KEN,en,Nairobi,@kenyanationalhumanrightscommission,not_sure,,Human Rights Commission,influencer,Promotes human rights
Kenya National Anti-Corruption Commission,,KEN,en,Nairobi,@kenyanationalanticorruptioncommission,not_sure,,Anti-Corruption Commission,influencer,Fights corruption
Kenya National Gender and Equality Commission,,KEN,en,Nairobi,@kenyanationalgenderandequalitycommission,not_sure,,Gender Commission,influencer,Promotes gender equality
Kenya National Youth Council,,KEN,en,Nairobi,@kenyanationalyouthcouncil,not_sure,,Youth Council,influencer,Empowers youth
Kenya National Council for Persons with Disabilities,,KEN,en,Nairobi,@kenyanationalcouncilforpersonswithdisabilities,not_sure,,Disability Council,influencer,Advocates for disability rights
Kenya National Council for Science and Technology,,KEN,en,Nairobi,@kenyanationalcouncilforscienceandtechnology,not_sure,,Science Council,influencer,Promotes science and technology
Kenya National Council for Population and Development,,KEN,en,Nairobi,@kenyanationalcouncilforpopulationanddevelopment,not_sure,,Population Council,influencer,Manages population policy
Kenya National Council for Law Reporting,,KEN,en,Nairobi,@kenyanationalcouncilforlawreporting,not_sure,,Law Reporting Council,influencer,Publishes legal information
Kenya National Council for Civic Education,,KEN,en,Nairobi,@kenyanationalcouncilforciviceducation,not_sure,,Civic Education Council,influencer,Promotes civic education
Kenya National Council for Social Services,,KEN,en,Nairobi,@kenyanationalcouncilforsocialservices,not_sure,,Social Services Council,influencer,Provides social services
Kenya National Council for Economic and Social Affairs,,KEN,en,Nairobi,@kenyanationalcouncilforeconomicandsocialaffairs,not_sure,,Economic and Social Council,influencer,Advises on economic and social policy
Kenya National Council for Environmental Education,,KEN,en,Nairobi,@kenyanationalcouncilforenvironmentaleducation,not_sure,,Environmental Education Council,influencer,Promotes environmental education
Kenya National Council for Health Services,,KEN,en,Nairobi,@kenyanationalcouncilforhealthservices,not_sure,,Health Services Council,influencer,Provides health services
Kenya National Council for Agricultural Research,,KEN,en,Nairobi,@kenyanationalcouncilforagriculturalresearch,not_sure,,Agricultural Research Council,influencer,Conducts agricultural research
Kenya National Council for Industrial Development,,KEN,en,Nairobi,@kenyanationalcouncilforindustrialdevelopment,not_sure,,Industrial Development Council,influencer,Promotes industrial development
