name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Oluwaseun Odewale,,NGA,en,Lagos,@seunodewale,not_sure,,The Nation,journalist,Reports on environmental conservation
Chinwe Umeh,,NGA,en,Lagos,@chinweumeh,not_sure,,The Guardian,journalist,Focuses on biodiversity and nature
Oluwaseun Oladapo,,NGA,en,Lagos,@seunoladapo,not_sure,,The Punch,journalist,Covers climate change impacts
Chinwe Okafor,,NGA,en,Lagos,@chinweokafor,not_sure,,The Nation,journalist,Writes on environmental policies
Oluwaseun Adeyemi,,NGA,en,Lagos,@seunadeyemi,not_sure,,The Guardian,journalist,Covers climate and energy issues
Chinwe Eze,,NGA,en,Lagos,@chinweeze,not_sure,,The Punch,journalist,Focuses on environmental reporting
Oluwaseun Adebayo,,NGA,en,Lagos,@seunadebayo,not_sure,,The Nation,journalist,Writes on climate change and sustainability
Chinwe Nwankwo,,NGA,en,Lagos,@chinwenwankwo,not_sure,,The Guardian,journalist,Covers biodiversity and conservation
Oluwaseun Akinyemi,,NGA,en,Lagos,@seunakin,not_sure,,The Punch,journalist,Focuses on environmental policies
Chinwe Anozie,,NGA,en,Lagos,@chinweanozie,not_sure,,The Nation,journalist,Writes on climate and energy issues
Oluwaseun Adekunle,,NGA,en,Lagos,@seunadekunle,not_sure,,The Guardian,journalist,Covers climate change impacts
Chinwe Uzo,,NGA,en,Lagos,@chinweuzo,not_sure,,The Punch,journalist,Focuses on environmental reporting
Oluwaseun Ajayi,,NGA,en,Lagos,@seunajayi,not_sure,,The Nation,journalist,Writes on climate change and sustainability
Chinwe Nwosu,,NGA,en,Lagos,@chinwenwosu,not_sure,,The Guardian,journalist,Covers biodiversity and conservation
Oluwaseun Afolabi,,NGA,en,Lagos,@seunafolabi,not_sure,,The Punch,journalist,Focuses on environmental policies
Chinwe Okeke,,NGA,en,Lagos,@chinweokeke,not_sure,,The Nation,journalist,Writes on climate and energy issues
Oluwaseun Adeola,,NGA,en,Lagos,@seunadeola,not_sure,,The Guardian,journalist,Covers climate change impacts
Chinwe Ezeh,,NGA,en,Lagos,@chinweezeh,not_sure,,The Punch,journalist,Focuses on environmental reporting
Oluwaseun Akinbode,,NGA,en,Lagos,@seunakinbode,not_sure,,The Nation,journalist,Writes on climate change and sustainability
Chinwe Nwachukwu,,NGA,en,Lagos,@chinwenwachukwu,not_sure,,The Guardian,journalist,Covers biodiversity and conservation
Oluwaseun Adebanjo,,NGA,en,Lagos,@seunadebanjo,not_sure,,The Punch,journalist,Focuses on environmental policies
Chinwe Nduka,,NGA,en,Lagos,@chinwenduka,not_sure,,The Nation,journalist,Writes on climate and energy issues
Oluwaseun Akinpelu,,NGA,en,Lagos,@seunakinpelu,not_sure,,The Guardian,journalist,Covers climate change impacts
Oluwaseun Adebisi,,NGA,en,Lagos,@seunadebisi,not_sure,,The Nation,journalist,Writes on climate change and sustainability
Oluwaseun Adeyemo,,NGA,en,Lagos,@seunadeyemo,not_sure,,The Punch,journalist,Focuses on environmental policies
Chinwe Nwafor,,NGA,en,Lagos,@chinwenwafor,not_sure,,The Nation,journalist,Writes on climate and energy issues
Funke Egbemode,,NGA,en,Lagos,@funkeegbomode,not_sure,,New Telegraph,journalist,"Editor-in-Chief, writes on peace initiatives"
Chinedu Eze,,NGA,en,Lagos,@chinedueze,not_sure,,ThisDay Newspaper,journalist,Reports on environmental issues
Kemi Busari,,NGA,en,Lagos,@kemibusari,not_sure,,Premium Times,journalist,"Investigative journalist, climate focus"
Motunrayo Joel,,NGA,en,Lagos,@motunrayojoel,not_sure,,Punch Newspaper,journalist,Writes on nature conservation
Chinelo Obogo,,NGA,en,Lagos,@chineloobogo,not_sure,,Daily Sun,journalist,Focus on climate change
Bayo Akinloye,,NGA,en,Lagos,@bayoakinloye,not_sure,,The Cable,journalist,Covers geopolitics and climate
Femi Asu,,NGA,en,Lagos,@femiasu,not_sure,,Punch Newspaper,journalist,Energy and environment reporter
Yemi Olakitan,,NGA,en,Lagos,@yemiolakitan,not_sure,,Vanguard Newspaper,journalist,Writes on peace and conflict
Esther Awoniyi,,NGA,en,Lagos,@estherawoniyi,not_sure,,CNBC Africa,journalist,Covers climate and economy
Oluwatosin Adeshokan,,NGA,en,Lagos,@oluwatosinadeshokan,not_sure,,Quartz Africa,journalist,Focus on climate and technology
Lade Bonuola,,NGA,en,Lagos,@ladebonuola,not_sure,,The Guardian Nigeria,journalist,Writes on climate and peace
Tunde Ajaja,,NGA,en,Lagos,@tundeajaja,not_sure,,Punch Newspaper,journalist,Focus on environmental issues
Chuks Nwanne,,NGA,en,Lagos,@chuksnwanne,not_sure,,The Guardian Nigeria,journalist,Covers arts and climate
Oluwakemi Dauda,,NGA,en,Lagos,@oluwakemidauda,not_sure,,The Nation Newspaper,journalist,Reports on environmental policies
Gbenga Salau,,NGA,en,Lagos,@gbengasalau,not_sure,,The Guardian Nigeria,journalist,Focus on urban environment
Azeezat Olaoluwa,,NGA,en,Lagos,@azeezatolaoluwa,not_sure,,BBC Africa,journalist,Covers climate and social issues
Chinedu Eze,,NGA,en,Lagos,@chineduezeaviation,not_sure,,ThisDay Newspaper,journalist,Covers aviation and environment issues
Funmi Oyatogun,,NGA,en,Lagos,@funmioyatogun,not_sure,,TVP Adventures,journalist,Focuses on environmental travel stories
Akinbode Oluwafemi,,NGA,en,Lagos,@akinbodeoluwafemi,not_sure,,Environmental Rights Action,journalist,Covers environmental rights and policies
Chinwe Madubuike,,NGA,en,Lagos,@chinwemadubuike,not_sure,,Channels TV,journalist,Reports on climate and sustainability
Bayo Afolaranmi,,NGA,en,Lagos,@bayoafolaranmi,not_sure,,The Punch,journalist,Writes on geopolitics and climate issues
Oluwaseun Ayodeji Osowobi,,NGA,en,Lagos,@seunosowobi,not_sure,,Stand to End Rape Initiative,journalist,Covers peace and conflict resolution
Oluwatosin Adeshokan,,NGA,en,Lagos,@tosinadeshokan,not_sure,,Quartz Africa,journalist,Focuses on climate change and technology
Kemi Ajumobi,,NGA,en,Lagos,@kemiajumobi,not_sure,,BusinessDay Media,journalist,Covers business and environmental policies
Oluwatosin Sulaimon,,NGA,en,Lagos,@tosinsulaimon,not_sure,,The Nation Newspaper,journalist,Focuses on climate change and urban development
Yemi Adamolekun,,NGA,en,Lagos,@yemi_adamolekun,not_sure,,Enough is Enough Nigeria,journalist,Covers governance and environmental policies
Tomi Oladipo,,NGA,en,Lagos,@tomioladipo,not_sure,,BBC Africa,journalist,Reports on African geopolitics and environment
Arit Okpo,,NGA,en,Lagos,@aritokpo,not_sure,,CNN African Voices,journalist,Covers African culture and environment
Yinka Ibukun,,NGA,en,Lagos,@yinkaibukun,not_sure,,Bloomberg,journalist,Reports on African markets and climate issues
Ayo Sogunro,,NGA,en,Lagos,@ayosogunro,not_sure,,Freelance,journalist,Covers human rights and environmental justice
Kehinde Akinyemi,,NGA,en,Lagos,@kehindekinyemi,not_sure,,Vanguard Nigeria,journalist,Focuses on environmental issues
Chido Onumah,,NGA,en,Lagos,@chidoonumah,not_sure,,African Centre for Media & Information Literacy,journalist,Writes on peace and climate issues
Yemi Adamolekun,,NGA,en,Lagos,@yemiadamolekun,not_sure,,Enough is Enough Nigeria,journalist,Focuses on climate and peace
Aisha Salaudeen,,NGA,en,Lagos,@aishasalaudeen,not_sure,,CNN Africa,journalist,Reports on climate and peace
Oluwatosin Olaseinde,,NGA,en,Lagos,@tosinolaseinde,not_sure,,Money Africa,journalist,Covers climate finance
Kemi Olaitan,,NGA,en,Lagos,@kemiolaitan,not_sure,,ThisDay Newspapers,journalist,Focuses on environmental protection
Oluwaseun Ayodeji Osowobi,,NGA,en,Lagos,@ayodejiosowobi,not_sure,,Stand to End Rape Initiative,journalist,Writes on peace and climate
