name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Philippine Society of Environmental Toxicology,,PHL,tl,Manila,@pset.ph,not_found,,,ngo,Environmental toxicology and research
Philippine Society of Environmental Chemistry,,PHL,tl,Manila,@psec.ph,not_found,,,ngo,Environmental chemistry and research
Philippine Society of Environmental Biology,,PHL,tl,Manila,@pseb.ph,not_found,,,ngo,Environmental biology and conservation
Philippine Society of Environmental Microbiology,,PHL,tl,Manila,@psemicro.ph,not_found,,,ngo,Environmental microbiology and research
Philippine Society of Environmental Physics,,PHL,tl,Manila,@psep.ph,not_found,,,ngo,Environmental physics and research
Philippine Society of Environmental Geology,,PHL,tl,Manila,@pseg.ph,not_found,,,ngo,Environmental geology and research
Philippine Society of Environmental Oceanography,,PHL,tl,Manila,@pseo.ph,not_found,,,ngo,Environmental oceanography and research
Philippine Society of Environmental Paleontology,,PHL,tl,Manila,@psepaleo.ph,not_found,,,ngo,Environmental paleontology and research
Philippine Society of Environmental Volcanology,,PHL,tl,Manila,@psev.ph,not_found,,,ngo,Environmental volcanology and research
Philippine Society of Environmental Astronomy,,PHL,tl,Manila,@psea.ph,not_found,,,ngo,Environmental astronomy and research
