name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Desta,,IDN,id,Jakarta,@desta80s,not_sure,,,influencer,Musician and environmental advocate
Vincent Rompies,,IDN,id,Jakarta,@vincentrompies,not_sure,,,influencer,Musician and environmental supporter
Tora Sudiro,,IDN,id,Jakarta,@t_orasudi_ro,not_sure,,,influencer,Actor and environmental advocate
Wulan Guritno,,IDN,id,Jakarta,@wulanguritno,not_sure,,,influencer,Actress and environmental supporter
Marshanda,,IDN,id,Jakarta,@marshanda99,not_sure,,,influencer,Actress and environmental advocate
Darius Sinathrya,,IDN,id,Jakarta,@darius_sinathrya,not_sure,,,influencer,Actor and environmental supporter
Donna Agnesia,,IDN,id,Jakarta,@dagnesia,not_sure,,,influencer,TV host and environmental advocate
Nia Ramadhani,,IDN,id,Jakarta,@ramadhaniabakrie,not_sure,,,influencer,Actress and environmental supporter
Arie Untung,,IDN,id,Jakarta,@ariekuntung,not_sure,,,influencer,TV host and environmental advocate
Fenita Arie,,IDN,id,Jakarta,@fenitarie,not_sure,,,influencer,TV host and environmental supporter
Acha Septriasa,,IDN,id,Jakarta,@septriasaacha,not_sure,,,influencer,Actress and environmental advocate
Gita Wirjawan,,IDN,id,Jakarta,@gwirjawan,not_sure,,,influencer,"Former minister, geopolitics commentator"
Marissa Anita,,IDN,id,Jakarta,@marissaanita,not_sure,,,influencer,Journalist and peace promoter
Tara Basro,,IDN,id,Jakarta,@tarabasro,not_sure,,,influencer,Actress supporting biodiversity
Dira Sugandi,,IDN,id,Jakarta,@dirasugandi,not_sure,,,influencer,Singer promoting environmental awareness
Yura Yunita,,IDN,id,Jakarta,@yurayunita,not_sure,,,influencer,Singer and environmental advocate
Ariel Tatum,,IDN,id,Jakarta,@arieltatum,not_sure,,,influencer,Actress and peace promoter
Dewi Lestari,,IDN,id,Jakarta,@deelestari,not_sure,,,influencer,Author and environmental advocate
Tompi,,IDN,id,Jakarta,@dr_tompi,not_sure,,,influencer,Musician and environmental supporter
Sazkia Adya Mecca,,IDN,id,Jakarta,@sazkiaadyamecca,not_sure,,,influencer,Promotes sustainable living
Ayu Utami,,IDN,id,Jakarta,@ayuutami,not_sure,,,influencer,Writer and environmentalist
Rio Dewanto,,IDN,id,Jakarta,@riodewanto,not_sure,,,influencer,Actor supporting conservation
Gita Gutawa,,IDN,id,Jakarta,@gitagut,not_sure,,,influencer,Singer and environmental advocate
Randy Pangalila,,IDN,id,Jakarta,@randpunk,not_sure,,,influencer,Actor and environmental advocate
Judika,,IDN,id,Jakarta,@jud1ka,not_sure,,,influencer,Singer and environmental supporter
Fatin Shidqia,,IDN,id,Jakarta,@fatin30,not_sure,,,influencer,Singer and climate advocate
Via Vallen,,IDN,id,Jakarta,@viavallen,not_sure,,,influencer,Singer and climate advocate
Prilly Latuconsina,,IDN,id,Jakarta,@prillylatuconsina96,not_sure,,,influencer,Actress and climate advocate
Zaskia Sungkar,,IDN,id,Jakarta,@zaskiasungkar15,not_sure,,,influencer,Actress and environmental supporter
Shireen Sungkar,,IDN,id,Jakarta,@shireensungkar,not_sure,,,influencer,Actress and climate advocate
Dude Harlino,,IDN,id,Jakarta,@dude2harlino,not_sure,,,influencer,Actor and environmental supporter
Alyssa Soebandono,,IDN,id,Jakarta,@ichasoebandono,not_sure,,,influencer,Actress and climate advocate
Uya Kuya,,IDN,id,Jakarta,@king_uyakuya,not_sure,,,influencer,TV host and climate advocate
Astrid Tiar,,IDN,id,Jakarta,@astridtiar127,not_sure,,,influencer,Actress and environmental supporter
Rina Nose,,IDN,id,Jakarta,@rinanose16,not_sure,,,influencer,Comedian and environmental supporter
Melaney Ricardo,,IDN,id,Jakarta,@melaney_ricardo,not_sure,,,influencer,TV host and environmental supporter
Kartika Putri,,IDN,id,Jakarta,@kartikaputriworld,not_sure,,,influencer,Actress and environmental supporter
Nikita Willy,,IDN,id,Jakarta,@nikitawillyofficial94,not_sure,,,influencer,Actress and climate advocate
Zaskia Gotik,,IDN,id,Jakarta,@zaskia_gotix,not_sure,,,influencer,Singer and climate advocate
Syahrini,,IDN,id,Jakarta,@princessyahrini,not_sure,,,influencer,Singer and environmental supporter
Rizal Ramli,,IDN,id,Jakarta,@rizalramli.official,not_sure,,,influencer,Economist with geopolitical insights
Tiza Mafira,,IDN,id,Jakarta,@tizama,not_sure,,Plastic Bag Diet Movement,influencer,Environmental lawyer and activist
Al Gore,,IDN,id,Jakarta,@algore,@algore,,The Climate Reality Project,influencer,Global climate advocate with Jakarta ties
Riri Riza,,IDN,id,Jakarta,@riririza,not_sure,,,influencer,Filmmaker with environmental themes
Hanna Al Rashid,,IDN,id,Jakarta,@hannahalrashid,not_sure,,,influencer,Actress and environmental activist
Yosi Mokalu,,IDN,id,Jakarta,@yosimokalu,not_sure,,Indonesia Mengajar,influencer,Promotes education and environmental awareness
Marischka Prudence,,IDN,id,Jakarta,@marischkaprue,not_sure,,,influencer,Travel blogger with eco focus
Fiersa Besari,,IDN,id,Jakarta,@fiersabesari,not_sure,,,influencer,Musician and environmental advocate
Nadine Chandrawinata,,IDN,id,Jakarta,@nadinelist,not_sure,,,influencer,Ocean conservation advocate
Rangga Almahendra,,IDN,id,Jakarta,@ranggaalmahendra,not_sure,,,influencer,Author with environmental themes
Ernest Prakasa,,IDN,id,Jakarta,@ernestprakasa,@ernestprakasa,,,influencer,Comedian with social themes
Anggun C. Sasmi,,IDN,id,Jakarta,@anggun_cipta,@Anggun_Cipta,,,influencer,Singer with global influence
