name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Green Communities Foundation,,IND,hi,Mumbai,@greencommunitiesfoundation,not_sure,,GCF,other,Promotes sustainable living in communities
Vanshakti,,IND,hi,Mumbai,@vanshakti,not_sure,,Vanshakti,other,Environmental NGO focusing on forest conservation
Sustainable Maharashtra,,IND,hi,Mumbai,@sustainablemaharashtra,not_sure,,Sustainable Maharashtra,other,Promotes sustainable practices across Maharashtra
The Energy and Resources Institute,,IND,hi,Mumbai,@teriin,@teriin,,TERI,other,Research and policy on energy and environment
Mumbai Environmental Social Network,,IND,hi,Mumbai,@mesn_mumbai,not_sure,,MESN,other,Focuses on urban environmental issues
Sustainability Initiatives,,IND,hi,Mumbai,@sustainability.initiatives,not_sure,,Sustainability Initiatives,other,Focuses on sustainable urban development
The Indian Youth Climate Network,,IND,hi,Mumbai,@iycn.in,@iycn,,IYCN,other,Youth-led climate action network
Greenpeace India,,IND,hi,Mumbai,@greenpeaceindia,@greenpeaceindia,,Greenpeace India,other,Global environmental NGO with Mumbai presence
WWF India,,IND,hi,Mumbai,@wwfindia,@WWFINDIA,,WWF India,other,Conservation and environmental protection NGO
Centre for Science and Environment,,IND,hi,Mumbai,@cseindia,@CSEINDIA,,CSE,other,Research and advocacy on environmental issues
The Bombay Chamber of Commerce and Industry,,IND,hi,Mumbai,@bombaychamber,not_sure,,BCCI,other,Promotes sustainable business practices
Mumbai Grahak Panchayat,,IND,hi,Mumbai,@mumbaigrahakpanchayat,not_sure,,MGP,other,Consumer rights and environmental advocacy
The Akshaya Patra Foundation,,IND,hi,Mumbai,@akshayapatrafoundation,@AkshayaPatra,,Akshaya Patra,other,Food security and sustainability initiatives
The Indian Institute of Technology Bombay,,IND,hi,Mumbai,@iitbombay,@iitbombay,,IIT Bombay,other,Research on sustainable technologies
The Observer Research Foundation,,IND,hi,Mumbai,@orf_online,@orfonline,,ORF,other,Think tank on geopolitics and environment
The Tata Institute of Social Sciences,,IND,hi,Mumbai,@tiss.edu,@TISSpeak,,TISS,other,Research on social and environmental issues
The Indian Merchants' Chamber,,IND,hi,Mumbai,@imcchamber,not_sure,,IMC,other,Promotes sustainable business practices
The Confederation of Indian Industry,,IND,hi,Mumbai,@ciionline,@FollowCII,,CII,other,Industry body promoting sustainability
The Energy and Environment Foundation,,IND,hi,Mumbai,@eefoundation,not_sure,,EEF,other,Focuses on energy and environmental issues
The Indian Institute of Technology Bombay Alumni Association,,IND,hi,Mumbai,@iitbaa,not_sure,,IITBAA,other,Alumni network promoting sustainable initiatives
The Indian Institute of Technology Bombay Energy Club,,IND,hi,Mumbai,@iitbec,not_sure,,IITBEC,other,Student club focusing on energy solutions
The Indian Institute of Technology Bombay Environmental Club,,IND,hi,Mumbai,@iitec,not_sure,,IITEC,other,Student club focusing on environmental issues
The Indian Institute of Technology Bombay Sustainability Club,,IND,hi,Mumbai,@iitsc,not_sure,,IITSC,other,Student club promoting sustainability
The Indian Institute of Technology Bombay Climate Action Club,,IND,hi,Mumbai,@iitcac,not_sure,,IITCAC,other,Student club focusing on climate action
The Indian Institute of Technology Bombay Renewable Energy Club,,IND,hi,Mumbai,@iitre,not_sure,,IITRE,other,Student club focusing on renewable energy
The Indian Institute of Technology Bombay Water Club,,IND,hi,Mumbai,@iitwc,not_sure,,IITWC,other,Student club focusing on water issues
The Indian Institute of Technology Bombay Waste Management Club,,IND,hi,Mumbai,@iitwmc,not_sure,,IITWMC,other,Student club focusing on waste management
The Indian Institute of Technology Bombay Air Quality Club,,IND,hi,Mumbai,@iitac,not_sure,,IITAC,other,Student club focusing on air quality
The Indian Institute of Technology Bombay Biodiversity Club,,IND,hi,Mumbai,@iitbc,not_sure,,IITBC,other,Student club focusing on biodiversity
The Indian Institute of Technology Bombay Geopolitics Club,,IND,hi,Mumbai,@iitgc,not_sure,,IITGC,other,Student club focusing on geopolitics
The Indian Institute of Technology Bombay Peace Club,,IND,hi,Mumbai,@iitpc,not_sure,,IITPC,other,Student club focusing on peace initiatives
The Indian Institute of Technology Bombay Nature Club,,IND,hi,Mumbai,@iitnc,not_sure,,IITNC,other,Student club focusing on nature conservation
The Indian Institute of Technology Bombay Environmental Policy Club,,IND,hi,Mumbai,@iitepc,not_sure,,IITEPC,other,Student club focusing on environmental policy
The Indian Institute of Technology Bombay Climate Policy Club,,IND,hi,Mumbai,@iitcpc,not_sure,,IITCPC,other,Student club focusing on climate policy
The Indian Institute of Technology Bombay Sustainability Policy Club,,IND,hi,Mumbai,@iitspc,not_sure,,IITSPC,other,Student club focusing on sustainability policy
The Indian Institute of Technology Bombay Water Policy Club,,IND,hi,Mumbai,@iitwpc,not_sure,,IITWPC,other,Student club focusing on water policy
The Indian Institute of Technology Bombay Environmental Research Club,,IND,hi,Mumbai,@iiterc,not_sure,,IITERC,other,Student club focusing on environmental research
The Indian Institute of Technology Bombay Climate Research Club,,IND,hi,Mumbai,@iitcrc,not_sure,,IITCRC,other,Student club focusing on climate research
The Indian Institute of Technology Bombay Sustainability Research Club,,IND,hi,Mumbai,@iitsrc,not_sure,,IITSRC,other,Student club focusing on sustainability research
The Indian Institute of Technology Bombay Water Research Club,,IND,hi,Mumbai,@iitwrc,not_found,,IITWRC,other,Student club focusing on water research
The Indian Institute of Technology Bombay Waste Management Research Club,,IND,hi,Mumbai,@iitwmrc,not_found,,IITWMRC,other,Student club focusing on waste management research
The Indian Institute of Technology Bombay Biodiversity Research Club,,IND,hi,Mumbai,@iitbrc,not_found,,IITBRC,other,Student club focusing on biodiversity research
The Indian Institute of Technology Bombay Geopolitics Research Club,,IND,hi,Mumbai,@iitgrc,not_found,,IITGRC,other,Student club focusing on geopolitics research
The Indian Institute of Technology Bombay Peace Research Club,,IND,hi,Mumbai,@iitprc,not_found,,IITPRC,other,Student club focusing on peace research
The Indian Institute of Technology Bombay Nature Research Club,,IND,hi,Mumbai,@iitnrc,not_found,,IITNRC,other,Student club focusing on nature research
The Indian Institute of Technology Bombay Environmental Innovation Club,,IND,hi,Mumbai,@iiteic,not_found,,IITEIC,other,Student club focusing on environmental innovation
The Indian Institute of Technology Bombay Climate Innovation Club,,IND,hi,Mumbai,@iitcic,not_found,,IITCIC,other,Student club focusing on climate innovation
The Indian Institute of Technology Bombay Sustainability Innovation Club,,IND,hi,Mumbai,@iitsic,not_found,,IITSIC,other,Student club focusing on sustainability innovation
The Indian Institute of Technology Bombay Water Innovation Club,,IND,hi,Mumbai,@iitwic,not_found,,IITWIC,other,Student club focusing on water innovation
The Indian Institute of Technology Bombay Waste Management Innovation Club,,IND,hi,Mumbai,@iitwmic,not_found,,IITWMIC,other,Student club focusing on waste management innovation
The Indian Institute of Technology Bombay Biodiversity Innovation Club,,IND,hi,Mumbai,@iitbic,not_found,,IITBIC,other,Student club focusing on biodiversity innovation
