name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Sahana Ghosh,,IND,hi,Bangalore,@sahana_ghosh,@sahana_ghosh,,Mongabay India,influencer,Environmental journalist
Sanjay Gubbi,,IND,hi,Bangalore,@sanjaygubbi,@sanjaygubbi,,Wildlife Biologist,influencer,Wildlife conservation expert
Sejal Mehta,,IND,hi,Bangalore,@sejalmehta,@sejalmehta,,Author and Editor,influencer,Writes on marine life and environment
Shilpa Reddy,,IND,hi,Bangalore,@shilpareddy.official,not_sure,,Sustainability Advocate,influencer,Promotes eco-friendly fashion
Srinivas Krishnaswamy,,IND,hi,Bangalore,@srinivas_krishnaswamy,not_sure,,Vasudha Foundation,influencer,Climate policy expert
Sudha Ramen,,IND,hi,Bangalore,@sudharamen,@sudhamshu,,IFS Officer,influencer,Forest conservation advocate
Suprabha Seshan,,IND,hi,Bangalore,@suprabha_seshan,not_sure,,Gurukula Botanical Sanctuary,influencer,Biodiversity conservationist
Vikram Sampath,,IND,hi,Bangalore,@vikramsampath,@vikramsampath,,Historian and Author,influencer,Writes on cultural heritage and environment
Yellappa Reddy,,IND,hi,Bangalore,@yellappareddy,not_sure,,Environmentalist,influencer,Prominent environmentalist in Karnataka
Zai Whitaker,,IND,hi,Bangalore,@zaiwhitaker,not_sure,,Madras Crocodile Bank,influencer,Wildlife conservation advocate
Anand Malligavad,,IND,hi,Bangalore,@anandmalligavad,not_sure,,Lake Conservationist,influencer,Revives lakes in Bangalore
Anusha Yadav,,IND,hi,Bangalore,@anushayadav,@anushayadav,,Indian Memory Project,influencer,Focuses on cultural and environmental history
Ashish Kothari,,IND,hi,Bangalore,@ashishkothari,@chikikothari,,Kalpavriksh,influencer,Environmental activist and author
Bhargavi Rao,,IND,hi,Bangalore,@bhargavi_rao,not_sure,,Environment Support Group,influencer,Environmental researcher and advocate
Chandni Singh,,IND,hi,Bangalore,@chandni.singh,not_sure,,IIHS,influencer,Climate change researcher
Divya Karnad,,IND,hi,Bangalore,@divyakarnad,not_sure,,Marine Biologist,influencer,Focuses on marine conservation
Gautam Bhan,,IND,hi,Bangalore,@gautambhan,not_sure,,IIHS,influencer,Urban policy expert
Jayashree Ullal,,IND,hi,Bangalore,@jayashreeullal,not_sure,,Arista Networks,influencer,Tech leader with focus on sustainability
Kartik Shanker,,IND,hi,Bangalore,@kartikshanker,not_sure,,Dakshin Foundation,influencer,Marine and coastal conservationist
Kavita Arora,,IND,hi,Bangalore,@kavita_arora,not_sure,,Sustainability Advocate,influencer,Promotes sustainable agriculture
Madhavi Latha,,IND,hi,Bangalore,@madhavi_latha,not_sure,,Paralympian and Activist,influencer,Advocates for inclusive sports and environment
Manju Menon,,IND,hi,Bangalore,@manju_menon,not_sure,,CPR-Namati,influencer,Environmental governance expert
Meera K,,IND,hi,Bangalore,@meera_k,not_sure,,Citizen Matters,influencer,Focuses on urban sustainability
Nandita Haksar,,IND,hi,Bangalore,@nanditahaksar,not_sure,,Human Rights Lawyer,influencer,Advocates for environmental justice
Neha Sinha,,IND,hi,Bangalore,@nehaa_sinha,not_sure,,Wildlife Conservationist,influencer,Focuses on wildlife and biodiversity
Pallavi Aiyar,,IND,hi,Bangalore,@pallaviaiyar,not_sure,,Journalist and Author,influencer,Writes on environment and geopolitics
Pradeep Krishen,,IND,hi,Bangalore,@pradeepkrishen,not_sure,,Environmental Filmmaker,influencer,Focuses on natural history and conservation
Priya Pillai,,IND,hi,Bangalore,@priyapillai,not_sure,,Greenpeace India,influencer,Environmental activist
Raghu Murtugudde,,IND,hi,Bangalore,@raghumurtugudde,not_sure,,Climate Scientist,influencer,Focuses on climate change impacts
Rashmi Bansal,,IND,hi,Bangalore,@rashmibansal,not_sure,,Author and Entrepreneur,influencer,Writes on social entrepreneurship
Ravindra Kumar,,IND,hi,Bangalore,@ravindrakumar,not_sure,,Mountaineer and Author,influencer,Focuses on adventure and environment
Richa Agarwal,,IND,hi,Bangalore,@richa_agarwal,not_sure,,Sustainability Advocate,influencer,Promotes eco-friendly lifestyle
Rohit Prasad,,IND,hi,Bangalore,@rohitprasad,not_sure,,Wildlife Conservationist,influencer,Focuses on wildlife protection
Sandeep Anirudhan,,IND,hi,Bangalore,@sandeepanirudhan,not_sure,,Sustainability Advocate,influencer,Promotes sustainable urban living
Sanjana Kapoor,,IND,hi,Bangalore,@sanjanakapoor,not_sure,,Theatre and Environment,influencer,Focuses on cultural and environmental issues
Saurabh Gupta,,IND,hi,Bangalore,@saurabhgupta,not_sure,,Sustainability Consultant,influencer,Promotes green business practices
Shalini Menon,,IND,hi,Bangalore,@shalinimenon,not_sure,,Environmental Educator,influencer,Focuses on environmental education
Shubha Ramachandran,,IND,hi,Bangalore,@shubharamachandran,not_sure,,Biome Environmental Trust,influencer,Water conservation advocate
Siddharth Menon,,IND,hi,Bangalore,@siddharthmenon,not_sure,,Sustainability Advocate,influencer,Promotes renewable energy solutions
Sneha Krishnan,,IND,hi,Bangalore,@snehakrishnan,not_sure,,Wildlife Conservationist,influencer,Focuses on wildlife research
Soumya Prasad,,IND,hi,Bangalore,@soumya_prasad,not_sure,,Ecologist,influencer,Focuses on urban ecology
Sowmya Srinivasan,,IND,hi,Bangalore,@sowmyasrinivasan,not_sure,,Sustainability Advocate,influencer,Promotes sustainable fashion
Sujatha Byravan,,IND,hi,Bangalore,@sujathabyravan,not_sure,,Climate Scientist,influencer,Focuses on climate change adaptation
Sumana Roy,,IND,hi,Bangalore,@sumanaroy,not_sure,,Author and Poet,influencer,Writes on nature and environment
Sunil Dahiya,,IND,hi,Bangalore,@sunildahiya,not_sure,,Energy and Climate Analyst,influencer,Focuses on air pollution and energy
Surya Sen,,IND,hi,Bangalore,@suryasen,not_sure,,Sustainability Advocate,influencer,Promotes sustainable agriculture
Swati Sambyal,,IND,hi,Bangalore,@swatisambyal,not_sure,,Waste Management Expert,influencer,Focuses on sustainable waste management
Tanvi Mishra,,IND,hi,Bangalore,@tanvimishra,not_sure,,Photojournalist,influencer,Focuses on environmental issues
Usha Rajagopalan,,IND,hi,Bangalore,@usharajagopalan,not_sure,,Writer and Environmentalist,influencer,Focuses on lake conservation
Vaishali Rawat,,IND,hi,Bangalore,@vaishalirawat,not_sure,,Wildlife Conservationist,influencer,Focuses on wildlife and biodiversity
Vasudha Venugopal,,IND,hi,Bangalore,@vasudhavenugopal,not_sure,,Journalist,influencer,Writes on environment and policy
Vidya Athreya,,IND,hi,Bangalore,@vidyaathreya,not_sure,,Wildlife Biologist,influencer,Focuses on human-wildlife conflict
Vineet Kumar,,IND,hi,Bangalore,@vineetkumar,not_sure,,Sustainability Advocate,influencer,Promotes eco-friendly technology
Vishal Bhardwaj,,IND,hi,Bangalore,@vishalbhardwaj,not_sure,,Filmmaker and Musician,influencer,Focuses on cultural and environmental themes
Yamini Aiyar,,IND,hi,Bangalore,@yaminiayyar,not_sure,,Centre for Policy Research,influencer,Policy expert on environment and governance
Zarina Screwvala,,IND,hi,Bangalore,@zarinascrewvala,not_sure,,Philanthropist,influencer,Focuses on rural development and environment
Saalumarada Thimmakka,,IND,hi,Bangalore,@thimmakkafoundation,not_sure,,Thimmakka Foundation,influencer,Renowned environmentalist and tree planter
Suresh Heblikar,,IND,hi,Bangalore,@ecowatchindia,not_sure,,Eco-Watch,influencer,Environmental filmmaker and activist
Kartik Shanker,,IND,hi,Bangalore,@dakturtle,not_sure,,Dakshin Foundation,influencer,Marine conservationist and researcher
Harini Nagendra,,IND,hi,Bangalore,@harininagendra,not_sure,,Azim Premji University,influencer,Urban ecologist and author
Pavan Sukhdev,,IND,hi,Bangalore,@pavan.sukhdev,not_sure,,GIST Advisory,influencer,Environmental economist and UNEP ambassador
Vikram Aditya,,IND,hi,Bangalore,@vikramaditya_wild,not_sure,,Wildlife Conservationist,influencer,Wildlife researcher and conservationist
Seema Mundoli,,IND,hi,Bangalore,@seemamundoli,not_sure,,Azim Premji University,influencer,Urban commons researcher and author
Kalyan Varma,,IND,hi,Bangalore,@kalyanvarma,not_sure,,Wildlife Photographer,influencer,Wildlife photographer and filmmaker
Ashish Kothari,,IND,hi,Bangalore,@kalpavriksh_se,not_sure,,Kalpavriksh,influencer,Environmental activist and author
Ranjini Murali,,IND,hi,Bangalore,@ranjinimurali,not_sure,,Nature Conservation Foundation,influencer,Ecologist and conservationist
Jayashree Nandi,,IND,hi,Bangalore,@jayashreenandi,not_sure,,Environmental Journalist,influencer,Environmental journalist and author
Nityanand Jayaraman,,IND,hi,Bangalore,@vettivercollective,not_sure,,Environmental Activist,influencer,Environmental activist and writer
Ravi Chellam,,IND,hi,Bangalore,@ravichellam,not_sure,,Biodiversity Expert,influencer,Biodiversity expert and conservationist
Madhuri Ramesh,,IND,hi,Bangalore,@madhuriramesh,not_sure,,Conservation Biologist,influencer,Conservation biologist and researcher
Ananda Banerjee,,IND,hi,Bangalore,@anandabanerjee,not_sure,,Environmental Journalist,influencer,Environmental journalist and author
Meera Subramanian,,IND,hi,Bangalore,@meeratweets,not_sure,,Environmental Journalist,influencer,Environmental journalist and author
Rohan Chakravarty,,IND,hi,Bangalore,@green_humour,not_sure,,Cartoonist,influencer,Environmental cartoonist and illustrator
Neha Singh,,IND,hi,Bangalore,@nehasingh,not_sure,,Environmental Activist,influencer,Environmental activist and educator
Kartikeya Singh,,IND,hi,Bangalore,@kartikeya_singh,not_sure,,Climate Policy Expert,influencer,Climate policy expert and researcher
Aparna Pallavi,,IND,hi,Bangalore,@aparnapallavi,not_sure,,Environmental Journalist,influencer,Environmental journalist and writer
Richa Agarwal,,IND,hi,Bangalore,@richaagarwal,not_sure,,Sustainability Advocate,influencer,Sustainability advocate and educator
Anirudh Sharma,,IND,hi,Bangalore,@anirudhsharma,not_sure,,Climate Innovator,influencer,Climate innovator and entrepreneur
Shweta Narayan,,IND,hi,Bangalore,@shwetanarayan,not_sure,,Environmental Health Advocate,influencer,Environmental health advocate and researcher
Rahul Kumar,,IND,hi,Bangalore,@rahulkumar,not_sure,,Climate Activist,influencer,Climate activist and educator
