name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Congo Peace Advocates,,COD,en,Kinshasa,@congopeaceadvocates,not_sure,,Congo Peace Advocates,influencer,Promotes peace and stability
Kinshasa Climate Network,,COD,en,Kinshasa,@kinshasaclimatenetwork,not_sure,,Kinshasa Climate Network,influencer,Connects climate activists
DRC Nature Guardians,,COD,en,Kinshasa,@drcnatureguardians,not_sure,,DRC Nature Guardians,influencer,Protects natural habitats
Kinshasa Eco Warriors,,COD,en,Kinshasa,@kinshasaecowarriors,not_sure,,Kinshasa Eco Warriors,influencer,Youth-led environmental group
Congo Climate Action,,COD,en,Kinshasa,@congoclimateaction,not_sure,,Congo Climate Action,influencer,Advocates for climate policy change
Kinshasa Peacekeepers,,COD,en,Kinshasa,@kinshasapeacekeepers,not_sure,,Kinshasa Peacekeepers,influencer,Focus on peace education
Congo Green Voices,,COD,en,Kinshasa,@congogreenvoices,not_sure,,Congo Green Voices,influencer,Shares green living tips
Kinshasa Biodiversity Watch,,COD,en,Kinshasa,@kinshasabiodiversitywatch,not_sure,,Kinshasa Biodiversity Watch,influencer,Monitors biodiversity changes
Congo Peace Builders,,COD,en,Kinshasa,@congopeacebuilders,not_sure,,Congo Peace Builders,influencer,Engages in peacebuilding activities
Kinshasa Eco Network,,COD,en,Kinshasa,@kinshasaeconetwork,not_sure,,Kinshasa Eco Network,influencer,Connects environmentalists in Kinshasa
Congo Climate Network,,COD,en,Kinshasa,@congoclimatenetwork,not_sure,,Congo Climate Network,influencer,Facilitates climate discussions
Kinshasa Nature Advocates,,COD,en,Kinshasa,@kinshasanatureadvocates,not_sure,,Kinshasa Nature Advocates,influencer,Promotes nature conservation
Congo Green Guardians,,COD,en,Kinshasa,@congogreenguardians,not_sure,,Congo Green Guardians,influencer,Protects Congo's green spaces
Kinshasa Peace Network,,COD,en,Kinshasa,@kinshasapeacenetwork,not_sure,,Kinshasa Peace Network,influencer,Focus on peace initiatives
Congo Eco Advocates,,COD,en,Kinshasa,@congoecoadvocates,not_sure,,Congo Eco Advocates,influencer,Promotes environmental awareness
Kinshasa Climate Advocates,,COD,en,Kinshasa,@kinshasaclimateadvocates,not_sure,,Kinshasa Climate Advocates,influencer,Advocates for climate action
Congo Nature Network,,COD,en,Kinshasa,@congonaturenetwork,not_sure,,Congo Nature Network,influencer,Connects nature enthusiasts
Kinshasa Green Advocates,,COD,en,Kinshasa,@kinshasagreenadvocates,not_sure,,Kinshasa Green Advocates,influencer,Promotes sustainable practices
Congo Peacekeepers,,COD,en,Kinshasa,@congopeacekeepers,not_sure,,Congo Peacekeepers,influencer,Focus on peace and security
Kinshasa Eco Innovators,,COD,en,Kinshasa,@kinshasaecoinnovators,not_sure,,Kinshasa Eco Innovators,influencer,Promotes eco-friendly innovations
Congo Climate Advocates,,COD,en,Kinshasa,@congoclimateadvocates,not_sure,,Congo Climate Advocates,influencer,Advocates for climate resilience
Kinshasa Nature Network,,COD,en,Kinshasa,@kinshasanaturenetwork,not_sure,,Kinshasa Nature Network,influencer,Connects nature conservationists
Congo Green Network,,COD,en,Kinshasa,@congogreennetwork,not_sure,,Congo Green Network,influencer,Facilitates green initiatives
Kinshasa Peace Advocates,,COD,en,Kinshasa,@kinshasapeaceadvocates,not_sure,,Kinshasa Peace Advocates,influencer,Promotes peace and dialogue
Congo Eco Network,,COD,en,Kinshasa,@congoeconetwork,not_sure,,Congo Eco Network,influencer,Connects environmental advocates
Kinshasa Climate Guardians,,COD,en,Kinshasa,@kinshasaclimateguardians,not_sure,,Kinshasa Climate Guardians,influencer,Focus on climate protection
Congo Nature Advocates,,COD,en,Kinshasa,@congonatureadvocates,not_sure,,Congo Nature Advocates,influencer,Promotes biodiversity conservation
Kinshasa Green Network,,COD,en,Kinshasa,@kinshasagreennetwork,not_sure,,Kinshasa Green Network,influencer,Facilitates green projects
Congo Peace Innovators,,COD,en,Kinshasa,@congopeaceinnovators,not_sure,,Congo Peace Innovators,influencer,Promotes innovative peace solutions
Kinshasa Eco Guardians,,COD,en,Kinshasa,@kinshasaecoguardians,not_sure,,Kinshasa Eco Guardians,influencer,Protects environmental resources
Congo Climate Guardians,,COD,en,Kinshasa,@congoclimateguardians,not_sure,,Congo Climate Guardians,influencer,Focus on climate resilience
Kinshasa Nature Guardians,,COD,en,Kinshasa,@kinshasanatureguardians,not_sure,,Kinshasa Nature Guardians,influencer,Protects natural habitats
Congo Green Advocates,,COD,en,Kinshasa,@congogreenadvocates,not_sure,,Congo Green Advocates,influencer,Promotes sustainable living
Kinshasa Peace Innovators,,COD,en,Kinshasa,@kinshasapeaceinnovators,not_sure,,Kinshasa Peace Innovators,influencer,Focus on peacebuilding strategies
Congo Eco Guardians,,COD,en,Kinshasa,@congoecoguardians,not_sure,,Congo Eco Guardians,influencer,Protects environmental assets
Kinshasa Climate Innovators,,COD,en,Kinshasa,@kinshasaclimateinnovators,not_sure,,Kinshasa Climate Innovators,influencer,Promotes climate innovation
Congo Nature Innovators,,COD,en,Kinshasa,@congonatureinnovators,not_sure,,Congo Nature Innovators,influencer,Focus on nature-based solutions
Kinshasa Green Innovators,,COD,en,Kinshasa,@kinshasagreeninnovators,not_sure,,Kinshasa Green Innovators,influencer,Promotes green innovations
Congo Peace Guardians,,COD,en,Kinshasa,@congopeaceguardians,not_sure,,Congo Peace Guardians,influencer,Focus on peace and security
Kinshasa Eco Advocates,,COD,en,Kinshasa,@kinshasaecoadvocates,not_sure,,Kinshasa Eco Advocates,influencer,Promotes environmental advocacy
Congo Climate Innovators,,COD,en,Kinshasa,@congoclimateinnovators,not_sure,,Congo Climate Innovators,influencer,Focus on climate innovation
Kinshasa Nature Innovators,,COD,en,Kinshasa,@kinshasanatureinnovators,not_sure,,Kinshasa Nature Innovators,influencer,Promotes nature-based solutions
Kinshasa Peace Guardians,,COD,en,Kinshasa,@kinshasapeaceguardians,not_sure,,Kinshasa Peace Guardians,influencer,Focus on peace and dialogue
Congo Eco Innovators,,COD,en,Kinshasa,@congoecoinnovators,not_sure,,Congo Eco Innovators,influencer,Promotes eco-friendly innovations
Congo Nature Guardians,,COD,en,Kinshasa,@congonatureguardians,not_sure,,Congo Nature Guardians,influencer,Protects natural habitats
Kinshasa Green Guardians,,COD,en,Kinshasa,@kinshasagreenguardians,not_sure,,Kinshasa Green Guardians,influencer,Protects green spaces
Blaise Mvita,,COD,en,Kinshasa,@blaise_mvita,not_sure,,Environmental Activist,influencer,Prominent environmental advocate in Kinshasa
Green Peace DRC,,COD,en,Kinshasa,@greenpeacedrc,not_sure,,Green Peace,influencer,Active in climate change campaigns
Florence Masebe,,COD,en,Kinshasa,@florencemasebe,not_sure,,Climate Advocate,influencer,Advocates for climate action in Kinshasa
Jean-Pierre Bemba,,COD,en,Kinshasa,@jeanpierre_bemba,not_sure,,Political Figure,influencer,Influential in peace and geopolitics
Lola ya Bonobo,,COD,en,Kinshasa,@lolayabonobo,not_sure,,Bonobo Sanctuary,influencer,Promotes biodiversity and conservation
Congo River Guardians,,COD,en,Kinshasa,@congoriverguardians,not_sure,,River Conservation Group,influencer,Protects Congo River ecosystem
Peace Builders DRC,,COD,en,Kinshasa,@peacebuildersdrc,not_sure,,Peace Initiative,influencer,Focuses on peace and conflict resolution
DRC Wildlife Fund,,COD,en,Kinshasa,@drcwildlifefund,not_sure,,Wildlife Conservation,influencer,Conserves wildlife in DRC
Kinshasa Green City,,COD,en,Kinshasa,@kinshasagreencity,not_sure,,Urban Green Initiative,influencer,Promotes urban sustainability
Kinshasa Biodiversity Hub,,COD,en,Kinshasa,@kinshasabiodiversityhub,not_sure,,Biodiversity Hub,influencer,Focuses on biodiversity protection
Congo Eco Warriors,,COD,en,Kinshasa,@congoecowarriors,not_sure,,Eco Warriors,influencer,Youth-led environmental activism
Kinshasa Nature Lovers,,COD,en,Kinshasa,@kinshasanaturelovers,not_sure,,Nature Lovers Group,influencer,Promotes nature appreciation and protection
Kinshasa Wildlife Protectors,,COD,en,Kinshasa,@kinshasawildlifeprotectors,not_sure,,Wildlife Protection Group,influencer,Protects wildlife in Kinshasa
Congo Biodiversity Advocates,,COD,en,Kinshasa,@congobiodiversityadvocates,not_sure,,Biodiversity Advocacy,influencer,Focuses on biodiversity conservation
Congo Wildlife Protectors,,COD,en,Kinshasa,@congowildlifeprotectors,not_sure,,Wildlife Protection Group,influencer,Protects wildlife in DRC
Kinshasa Biodiversity Advocates,,COD,en,Kinshasa,@kinshasabiodiversityadvocates,not_sure,,Biodiversity Advocacy,influencer,Focuses on biodiversity protection
Kinshasa Wildlife Advocates,,COD,en,Kinshasa,@kinshasawildlifeadvocates,not_sure,,Wildlife Advocacy Group,influencer,Protects wildlife in Kinshasa
Congo Biodiversity Network,,COD,en,Kinshasa,@congobiodiversitynetwork,not_sure,,Biodiversity Network,influencer,Focuses on biodiversity conservation
Congo Wildlife Network,,COD,en,Kinshasa,@congowildlifenetwork,not_sure,,Wildlife Network,influencer,Protects wildlife in DRC
Kinshasa Biodiversity Network,,COD,en,Kinshasa,@kinshasabiodiversitynetwork,not_sure,,Biodiversity Network,influencer,Focuses on biodiversity protection
Kinshasa Wildlife Network,,COD,en,Kinshasa,@kinshasawildlifenetwork,not_sure,,Wildlife Network,influencer,Protects wildlife in Kinshasa
Yolele,,COD,en,Kinshasa,@yolele,not_sure,,Yolele,influencer,Promotes sustainable agriculture in Congo
Greenpeace Africa,,COD,en,Kinshasa,@greenpeaceafrica,@greenpeaceafric,,Greenpeace,influencer,Active in environmental protection campaigns
Fally Ipupa,,COD,en,Kinshasa,@fallyipupa01,@fallyipupa01,,,influencer,Musician advocating for peace and environment
Congolese Wildlife Authority,,COD,en,Kinshasa,@iccn_rdc,not_sure,,ICCN,influencer,Manages national parks and biodiversity
Lucha RDCongo,,COD,en,Kinshasa,@luchaRDC,not_sure,,Lutte pour le Changement,influencer,Youth movement for peace and justice
Jossart Nyoka Longo,,COD,en,Kinshasa,@jossartnyokalongo,not_sure,,Zaiko Langa Langa,influencer,Musician promoting peace and unity
WWF DRC,,COD,en,Kinshasa,@wwf_drc,not_sure,,World Wildlife Fund,influencer,Focus on conservation and climate action
Bismack Biyombo,,COD,en,Kinshasa,@bismackbiyombo,@bismackbiyombo,,NBA Player,influencer,Advocates for youth and environmental issues
Congo Basin Forest Partnership,,COD,en,Kinshasa,@cbfp_cpf,not_sure,,CBFP,influencer,Promotes sustainable management of Congo Basin
Fabrice Muamba,,COD,en,Kinshasa,@fmuamba,@fmuamba,,Former Footballer,influencer,Advocates for peace and development
Kinshasa Digital,,COD,en,Kinshasa,@kinshasadigital,not_sure,,Tech Community,influencer,Focus on tech for sustainable development
Congo Green,,COD,en,Kinshasa,@congogreen,not_sure,,Environmental NGO,influencer,Focus on climate action and sustainability
Peace One Day DRC,,COD,en,Kinshasa,@peaceoneday_drc,not_sure,,Peace One Day,influencer,Promotes peace initiatives in DRC
Kinshasa Youth Forum,,COD,en,Kinshasa,@kinshasayouthforum,not_sure,,Youth Organization,influencer,Empowers youth for peace and development
Kinshasa Biodiversity Heroes,,COD,en,Kinshasa,@kinshasabiodiversityheroes,not_sure,,Biodiversity Group,influencer,Protects local biodiversity
Congo Green Warriors,,COD,en,Kinshasa,@congogreenwarriors,not_sure,,Environmental Group,influencer,Advocates for environmental protection
Congo Climate Warriors,,COD,en,Kinshasa,@congoclimatewarriors,not_sure,,Climate Group,influencer,Focus on climate action and advocacy
