name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Tehran Biodiversity and Conservation Network,,IRN,fa,Tehran,@tehranbiodiversitynetwork,not_sure,,,ngo,Network for biodiversity conservation
Iranian Environmental Justice Society,,IRN,fa,Tehran,@iran_env_justice_society,not_sure,,,ngo,Society advocating for environmental justice
Tehran Peacebuilding and Conflict Resolution Initiative,,IRN,fa,Tehran,@tehranpeacebuildinginitiative,not_sure,,,ngo,Initiative for peacebuilding and conflict resolution
Iranian Climate Resilience Society,,IRN,fa,Tehran,@iranclimateresiliencesociety,not_found,,,ngo,Society for climate resilience
Tehran Geopolitical Studies Network,,IRN,fa,Tehran,@tehrangeopoliticalstudies,not_found,,,ngo,Network for geopolitical studies
Iranian Environmental Policy Society,,IRN,fa,Tehran,@iran_env_policy_society,not_found,,,ngo,Society for environmental policy advocacy
Tehran Wildlife and Nature Conservation Network,,IRN,fa,Tehran,@tehranwildlifeconservationnetwork,not_found,,,ngo,Network for wildlife and nature conservation
Iranian Peace and Security Society,,IRN,fa,Tehran,@iranpeace_security_society,not_found,,,ngo,Society for peace and security initiatives
Tehran Urban Environmental Network,,IRN,fa,Tehran,@tehranurbanenvnetwork,not_found,,,ngo,Network for urban environmental issues
Iranian Society for Climate and Energy Solutions,,IRN,fa,Tehran,@iran_climate_energy_solutions,not_found,,,ngo,Society for climate and energy solutions
Tehran Peace and Environment Society,,IRN,fa,Tehran,@tehranpeaceenvsociety,not_found,,,ngo,Society linking peace and environment
Iranian Biodiversity and Conservation Society,,IRN,fa,Tehran,@iranbiodiversitysociety,not_found,,,ngo,Society for biodiversity conservation
Tehran Environmental Justice Society,,IRN,fa,Tehran,@tehran_env_justice_society,not_found,,,ngo,Society advocating for environmental justice
Iranian Peacebuilding and Conflict Resolution Network,,IRN,fa,Tehran,@iranpeacebuildingnetwork,not_found,,,ngo,Network for peacebuilding and conflict resolution
Tehran Climate Resilience Network,,IRN,fa,Tehran,@tehranclimateresiliencenetwork,not_found,,,ngo,Network for climate resilience
Iranian Geopolitical Analysis Society,,IRN,fa,Tehran,@irangeopoliticalanalysis,not_found,,,ngo,Society for geopolitical analysis
Tehran Environmental Policy Society,,IRN,fa,Tehran,@tehran_env_policy_society,not_found,,,ngo,Society for environmental policy development
Iranian Wildlife and Nature Protection Network,,IRN,fa,Tehran,@iranwildlifeprotectionnetwork,not_found,,,ngo,Network for wildlife and nature protection
Tehran Peace and Security Society,,IRN,fa,Tehran,@tehranpeace_security_society,not_found,,,ngo,Society for peace and security initiatives
Iranian Urban Environmental Network,,IRN,fa,Tehran,@iranurbanenvnetwork,not_found,,,ngo,Network for urban environmental issues
Tehran Climate and Energy Society,,IRN,fa,Tehran,@tehranclimateenergysociety,not_found,,,ngo,Society for climate and energy solutions
Iranian Peace and Environment Network,,IRN,fa,Tehran,@iranpeaceenvnetwork,not_found,,,ngo,Network linking peace and environment
Tehran Biodiversity and Conservation Society,,IRN,fa,Tehran,@tehranbiodiversityconservationsociety,not_found,,,ngo,Society for biodiversity conservation
Iranian Environmental Justice Network,,IRN,fa,Tehran,@iran_env_justice_network,not_found,,,ngo,Network advocating for environmental justice
Tehran Peacebuilding and Conflict Resolution Society,,IRN,fa,Tehran,@tehranpeacebuildingconflict,not_found,,,ngo,Society for peacebuilding and conflict resolution
Iranian Climate Resilience Initiative,,IRN,fa,Tehran,@iranclimateresilienceinitiative,not_found,,,ngo,Initiative for climate resilience
Tehran Geopolitical Research Network,,IRN,fa,Tehran,@tehrangeopoliticalresearch,not_found,,,ngo,Network for geopolitical research
Iranian Environmental Policy Initiative,,IRN,fa,Tehran,@iran_env_policy_initiative,not_found,,,ngo,Initiative for environmental policy development
Tehran Wildlife and Nature Conservation Society,,IRN,fa,Tehran,@tehranwildlifeconservationsociety,not_found,,,ngo,Society for wildlife and nature conservation
Iranian Peace and Security Network,,IRN,fa,Tehran,@iranpeace_security_network,not_found,,,ngo,Network for peace and security initiatives
Tehran Urban Environmental Society,,IRN,fa,Tehran,@tehranurbanenvsociety,not_found,,,ngo,Society for urban environmental issues
Iranian Society for Climate and Energy,,IRN,fa,Tehran,@iran_climate_energy_society,not_found,,,ngo,Society for climate and energy solutions
Tehran Peace and Environment Coalition,,IRN,fa,Tehran,@tehranpeaceenvcoalition,not_found,,,ngo,Coalition linking peace and environment
Iranian Biodiversity and Conservation Network,,IRN,fa,Tehran,@iranbiodiversityconservationnetwork,not_found,,,ngo,Network for biodiversity conservation
Tehran Wildlife and Nature Protection Network,,IRN,fa,Tehran,@tehranwildlifeprotectionnetwork,not_found,,,ngo,Network for wildlife and nature protection
Iranian Environmental Society,,IRN,fa,Tehran,@iran_environment,not_found,,,ngo,Focuses on environmental protection in Iran
Green Tehran,,IRN,fa,Tehran,@greentehran,not_found,,,ngo,Advocates for urban green spaces
Iranian Society for Environmental Protection,,IRN,fa,Tehran,@iranian_environmental_protection,not_found,,,ngo,Works on national environmental policies
Tehran Climate Action Network,,IRN,fa,Tehran,@tehranclimate,not_found,,,ngo,Coordinates climate action efforts in Tehran
Nature Conservation Society of Iran,,IRN,fa,Tehran,@natureconservationiran,not_found,,,ngo,Focuses on biodiversity conservation
Tehran Peace and Environment Group,,IRN,fa,Tehran,@tehranpeaceenvironment,not_found,,,ngo,Links peace initiatives with environmental issues
Iranian Climate Change Association,,IRN,fa,Tehran,@iranclimatechange,not_found,,,ngo,Focuses on climate change education and policy
Tehran Nature Lovers,,IRN,fa,Tehran,@tehrannaturelovers,not_found,,,ngo,Promotes nature appreciation and conservation
Iranian Peace and Conflict Studies,,IRN,fa,Tehran,@iranpeaceconflict,not_found,,,ngo,Researches peace and conflict in the region
