name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Han Hyeri,,KOR,ko,Seoul,@hyeri_han,not_sure,,Seoul Climate Advocates,influencer,Climate change awareness influencer
Lim Seojin,,KOR,ko,Seoul,@seojin_lim,not_sure,,Seoul Peace Advocates,influencer,Promotes peace and diplomacy
Kim Jiwon,,KOR,ko,Seoul,@jiwon_kim,not_sure,,Seoul Eco Network,influencer,Environmental protection influencer
Park Seojin,,KOR,ko,Seoul,@seojin_park,not_sure,,Seoul Biodiversity Network,influencer,Biodiversity conservation advocate
Lee Minseok,,KOR,ko,Seoul,@minseok_lee,not_sure,,Seoul Green Advocates,influencer,Green living and sustainability influencer
Choi Jiwon,,KOR,ko,Seoul,@jiwon_choi,not_sure,,Seoul Climate Network,influencer,Climate policy and awareness influencer
Jung Seoyoung,,KOR,ko,Seoul,@seoyoung_jung,not_sure,,Seoul Peace Network,influencer,Peace and conflict resolution advocate
Kang Hyunsoo,,KOR,ko,Seoul,@hyunsoo_kang,not_sure,,Seoul Nature Network,influencer,Nature conservation and biodiversity advocate
Han Hyunwoo,,KOR,ko,Seoul,@hyunwoo_han,not_sure,,Seoul Peace Initiative,influencer,Peace and diplomacy advocate
Lim Jisoo,,KOR,ko,Seoul,@jisoo_lim,not_sure,,Seoul Eco Warriors,influencer,Environmental activism influencer
Kim Hana,,KOR,ko,Seoul,@hana_kim,not_sure,,Seoul Biodiversity,influencer,Biodiversity and conservation advocate
Lee Hyeri,,KOR,ko,Seoul,@hyeri_lee,not_sure,,Seoul Climate Advocates,influencer,Climate change awareness influencer
Choi Seojin,,KOR,ko,Seoul,@seojin_choi,not_sure,,Seoul Peace Advocates,influencer,Promotes peace and diplomacy
Jung Jiwon,,KOR,ko,Seoul,@jiwon_jung,not_sure,,Seoul Eco Network,influencer,Environmental protection influencer
Kang Seojin,,KOR,ko,Seoul,@seojin_kang,not_sure,,Seoul Biodiversity Network,influencer,Biodiversity conservation advocate
Seo Minseok,,KOR,ko,Seoul,@minseok_seo,not_sure,,Seoul Green Advocates,influencer,Green living and sustainability influencer
Yoon Jiwon,,KOR,ko,Seoul,@jiwon_yoon,not_sure,,Seoul Climate Network,influencer,Climate policy and awareness influencer
Han Seoyoung,,KOR,ko,Seoul,@seoyoung_han,not_sure,,Seoul Peace Network,influencer,Peace and conflict resolution advocate
Lim Hyunsoo,,KOR,ko,Seoul,@hyunsoo_lim,not_sure,,Seoul Nature Network,influencer,Nature conservation and biodiversity advocate
Choi Jisoo,,KOR,ko,Seoul,@jisoo_choi,not_sure,,Seoul Eco Warriors,influencer,Environmental activism influencer
Jung Hana,,KOR,ko,Seoul,@hana_jung,not_sure,,Seoul Biodiversity,influencer,Biodiversity and conservation advocate
Kang Minji,,KOR,ko,Seoul,@minji_kang,not_sure,,Seoul Green Network,influencer,Green living and sustainability advocate
Seo Hyeri,,KOR,ko,Seoul,@hyeri_seo,not_sure,,Seoul Climate Advocates,influencer,Climate change awareness influencer
Han Jiwon,,KOR,ko,Seoul,@jiwon_han,not_sure,,Seoul Eco Network,influencer,Environmental protection influencer
Kim Minseok,,KOR,ko,Seoul,@minseok_kim,not_sure,,Seoul Green Advocates,influencer,Green living and sustainability influencer
Park Jiwon,,KOR,ko,Seoul,@jiwon_park,not_sure,,Seoul Climate Network,influencer,Climate policy and awareness influencer
Lee Seoyoung,,KOR,ko,Seoul,@seoyoung_lee,not_sure,,Seoul Peace Network,influencer,Peace and conflict resolution advocate
Choi Hyunsoo,,KOR,ko,Seoul,@hyunsoo_choi,not_sure,,Seoul Nature Network,influencer,Nature conservation and biodiversity advocate
Seo Hyunwoo,,KOR,ko,Seoul,@hyunwoo_seo,not_sure,,Seoul Peace Initiative,influencer,Peace and diplomacy advocate
Yoon Jisoo,,KOR,ko,Seoul,@jisoo_yoon,not_sure,,Seoul Eco Warriors,influencer,Environmental activism influencer
Han Hana,,KOR,ko,Seoul,@hana_han,not_sure,,Seoul Biodiversity,influencer,Biodiversity and conservation advocate
Lim Minji,,KOR,ko,Seoul,@minji_lim,not_sure,,Seoul Green Network,influencer,Green living and sustainability advocate
Kim Hyeri,,KOR,ko,Seoul,@hyeri_kim,not_sure,,Seoul Climate Advocates,influencer,Climate change awareness influencer
Jung Minseok,,KOR,ko,Seoul,@minseok_jung,not_sure,,Seoul Green Advocates,influencer,Green living and sustainability influencer
Kang Jiwon,,KOR,ko,Seoul,@jiwon_kang,not_sure,,Seoul Climate Network,influencer,Climate policy and awareness influencer
Seo Seoyoung,,KOR,ko,Seoul,@seoyoung_seo,not_sure,,Seoul Peace Network,influencer,Peace and conflict resolution advocate
Yoon Hyunsoo,,KOR,ko,Seoul,@hyunsoo_yoon,not_sure,,Seoul Nature Network,influencer,Nature conservation and biodiversity advocate
Kim Hyunwoo,,KOR,ko,Seoul,@hyunwoo_kim,not_sure,,Seoul Peace Initiative,influencer,Peace and diplomacy advocate
Park Jisoo,,KOR,ko,Seoul,@jisoo_park,not_sure,,Seoul Eco Warriors,influencer,Environmental activism influencer
Lee Hana,,KOR,ko,Seoul,@hana_lee,not_sure,,Seoul Biodiversity,influencer,Biodiversity and conservation advocate
Jung Hyeri,,KOR,ko,Seoul,@hyeri_jung,not_sure,,Seoul Climate Advocates,influencer,Climate change awareness influencer
Yoon Minseok,,KOR,ko,Seoul,@minseok_yoon,not_sure,,Seoul Biodiversity Network,influencer,Biodiversity conservation advocate
Lim Seoyoung,,KOR,ko,Seoul,@seoyoung_lim,not_sure,,Seoul Climate Network,influencer,Climate policy and awareness influencer
Kim Hyunsoo,,KOR,ko,Seoul,@hyunsoo_kim,not_sure,,Seoul Peace Network,influencer,Peace and conflict resolution advocate
Lee Seojin,,KOR,ko,Seoul,@seojin_lee,not_sure,,Seoul Green Future,influencer,Sustainable living and green practices advocate
