name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Camila Díaz,,CIT,en,Mexico,@camiladiaz,not_sure,,Nature Advocates,influencer,Nature conservation influencer
José Luis Herrera,,CIT,en,Mexico,@joseluisherrera,not_sure,,Eco Warriors MX,influencer,Environmental justice advocate
Lucía Pérez,,CIT,en,Mexico,@luciaperez,not_sure,,Climate Change Network,influencer,Climate change policy influencer
Francisco Gómez,,CIT,en,Mexico,@franciscogomez,not_sure,,Peace Builders Mexico,influencer,Peace and conflict resolution influencer
Elena Torres,,CIT,en,Mexico,@elenatorres,not_sure,,Biodiversity Guardians,influencer,Biodiversity and wildlife influencer
Rafael Sánchez,,CIT,en,Mexico,@rafaelsanchez,not_sure,,Eco Innovators,influencer,Eco-friendly technology advocate
Carolina López,,CIT,en,Mexico,@carolinalopez,not_sure,,Sustainable Living MX,influencer,Sustainable living influencer
Victor Ramírez,,CIT,en,Mexico,@victorramirez,not_sure,,Green City Initiative,influencer,Urban sustainability advocate
Adriana Castillo,,CIT,en,Mexico,@adrianacastillo,not_sure,,Climate Action Network,influencer,Climate policy influencer
Sebastián Ruiz,,CIT,en,Mexico,@sebastianruiz,not_sure,,Peace Advocates MX,influencer,Peace and diplomacy influencer
Mónica Fernández,,CIT,en,Mexico,@monicafernandez,not_sure,,Eco Youth Mexico,influencer,Youth environmental activist
Rodrigo Morales,,CIT,en,Mexico,@rodrigomorales,not_sure,,Green Leaders MX,influencer,Environmental leadership influencer
Renata Reyes,,CIT,en,Mexico,@renatareyes,not_sure,,Nature Advocates,influencer,Nature conservation influencer
Gustavo Herrera,,CIT,en,Mexico,@gustavoherrera,not_sure,,Eco Warriors MX,influencer,Environmental justice advocate
Verónica Pérez,,CIT,en,Mexico,@veronicaperez,not_sure,,Climate Change Network,influencer,Climate change policy influencer
Mauricio Gómez,,CIT,en,Mexico,@mauriciogomez,not_sure,,Peace Builders Mexico,influencer,Peace and conflict resolution influencer
Daniela Torres,,CIT,en,Mexico,@danielatorres,not_sure,,Biodiversity Guardians,influencer,Biodiversity and wildlife influencer
Javier Sánchez,,CIT,en,Mexico,@javiersanchez,not_sure,,Eco Innovators,influencer,Eco-friendly technology advocate
Alejandra López,,CIT,en,Mexico,@alejandralopez,not_sure,,Sustainable Living MX,influencer,Sustainable living influencer
Felipe Ramírez,,CIT,en,Mexico,@feliperamirez,not_sure,,Green City Initiative,influencer,Urban sustainability advocate
María Castillo,,CIT,en,Mexico,@mariacastillo,not_sure,,Climate Action Network,influencer,Climate policy influencer
Tomás Ruiz,,CIT,en,Mexico,@tomasruiz,not_sure,,Peace Advocates MX,influencer,Peace and diplomacy influencer
Luciana Fernández,,CIT,en,Mexico,@lucianafernandez,not_sure,,Eco Youth Mexico,influencer,Youth environmental activist
Ignacio Morales,,CIT,en,Mexico,@ignaciomorales,not_sure,,Green Leaders MX,influencer,Environmental leadership influencer
Paula Reyes,,CIT,en,Mexico,@paulareyes,not_sure,,Nature Advocates,influencer,Nature conservation influencer
Esteban Herrera,,CIT,en,Mexico,@estebanherrera,not_sure,,Eco Warriors MX,influencer,Environmental justice advocate
Beatriz Pérez,,CIT,en,Mexico,@beatrizperez,not_sure,,Climate Change Network,influencer,Climate change policy influencer
Álvaro Gómez,,CIT,en,Mexico,@alvarogomez,not_sure,,Peace Builders Mexico,influencer,Peace and conflict resolution influencer
Clara Torres,,CIT,en,Mexico,@claratorres,not_sure,,Biodiversity Guardians,influencer,Biodiversity and wildlife influencer
Martín Sánchez,,CIT,en,Mexico,@martinsanchez,not_sure,,Eco Innovators,influencer,Eco-friendly technology advocate
Gloria López,,CIT,en,Mexico,@glorialopez,not_sure,,Sustainable Living MX,influencer,Sustainable living influencer
Ángel Ramírez,,CIT,en,Mexico,@angelramirez,not_sure,,Green City Initiative,influencer,Urban sustainability advocate
Rosa Castillo,,CIT,en,Mexico,@rosacastillo,not_sure,,Climate Action Network,influencer,Climate policy influencer
Pablo Ruiz,,CIT,en,Mexico,@pabloruiz,not_sure,,Peace Advocates MX,influencer,Peace and diplomacy influencer
Carmen Fernández,,CIT,en,Mexico,@carmenfernandez,not_sure,,Eco Youth Mexico,influencer,Youth environmental activist
Enrique Morales,,CIT,en,Mexico,@enriquemorales,not_sure,,Green Leaders MX,influencer,Environmental leadership influencer
Teresa Reyes,,CIT,en,Mexico,@teresareyes,not_sure,,Nature Advocates,influencer,Nature conservation influencer
Alberto Herrera,,CIT,en,Mexico,@albertoherrera,not_sure,,Eco Warriors MX,influencer,Environmental justice advocate
Silvia Pérez,,CIT,en,Mexico,@silviaperez,not_sure,,Climate Change Network,influencer,Climate change policy influencer
Ramón Gómez,,CIT,en,Mexico,@ramongomez,not_sure,,Peace Builders Mexico,influencer,Peace and conflict resolution influencer
Antonia Torres,,CIT,en,Mexico,@antoniatorres,not_sure,,Biodiversity Guardians,influencer,Biodiversity and wildlife influencer
Federico Sánchez,,CIT,en,Mexico,@federicosanchez,not_sure,,Eco Innovators,influencer,Eco-friendly technology advocate
Marisol López,,CIT,en,Mexico,@marisollopez,not_sure,,Sustainable Living MX,influencer,Sustainable living influencer
Joaquín Ramírez,,CIT,en,Mexico,@joaquinramirez,not_sure,,Green City Initiative,influencer,Urban sustainability advocate
Lourdes Castillo,,CIT,en,Mexico,@lourdescastillo,not_sure,,Climate Action Network,influencer,Climate policy influencer
Gonzalo Ruiz,,CIT,en,Mexico,@gonzaloruiz,not_sure,,Peace Advocates MX,influencer,Peace and diplomacy influencer
Julieta Fernández,,CIT,en,Mexico,@julietafernandez,not_sure,,Eco Youth Mexico,influencer,Youth environmental activist
Salvador Morales,,CIT,en,Mexico,@salvadormorales,not_sure,,Green Leaders MX,influencer,Environmental leadership influencer
Marta Reyes,,CIT,en,Mexico,@martareyes,not_sure,,Nature Advocates,influencer,Nature conservation influencer
Óscar Herrera,,CIT,en,Mexico,@oscarherrera,not_sure,,Eco Warriors MX,influencer,Environmental justice advocate
Ana Pérez,,CIT,en,Mexico,@anaperez,not_sure,,Climate Change Network,influencer,Climate change policy influencer
Hugo Gómez,,CIT,en,Mexico,@hugogomez,not_sure,,Peace Builders Mexico,influencer,Peace and conflict resolution influencer
Inés Torres,,CIT,en,Mexico,@inestorres,not_sure,,Biodiversity Guardians,influencer,Biodiversity and wildlife influencer
Raúl Sánchez,,CIT,en,Mexico,@raulsanchez,not_sure,,Eco Innovators,influencer,Eco-friendly technology advocate
Alicia López,,CIT,en,Mexico,@alicialopez,not_sure,,Sustainable Living MX,influencer,Sustainable living influencer
Guillermo Ramírez,,CIT,en,Mexico,@guillermoramirez,not_sure,,Green City Initiative,influencer,Urban sustainability advocate
Nora Castillo,,CIT,en,Mexico,@noracastillo,not_sure,,Climate Action Network,influencer,Climate policy influencer
Cristian Ruiz,,CIT,en,Mexico,@cristianruiz,not_sure,,Peace Advocates MX,influencer,Peace and diplomacy influencer
Marina Fernández,,CIT,en,Mexico,@marinafernandez,not_sure,,Eco Youth Mexico,influencer,Youth environmental activist
Simón Morales,,CIT,en,Mexico,@simonmorales,not_sure,,Green Leaders MX,influencer,Environmental leadership influencer
Ángela Reyes,,CIT,en,Mexico,@angelareyes,not_sure,,Nature Advocates,influencer,Nature conservation influencer
Emanuel Herrera,,CIT,en,Mexico,@emanuelherrera,not_sure,,Eco Warriors MX,influencer,Environmental justice advocate
Lorena Pérez,,CIT,en,Mexico,@lorenaperez,not_sure,,Climate Change Network,influencer,Climate change policy influencer
Nicolás Gómez,,CIT,en,Mexico,@nicolasgomez,not_sure,,Peace Builders Mexico,influencer,Peace and conflict resolution influencer
Rebeca Torres,,CIT,en,Mexico,@rebecatorres,not_sure,,Biodiversity Guardians,influencer,Biodiversity and wildlife influencer
Damián Sánchez,,CIT,en,Mexico,@damiansanchez,not_sure,,Eco Innovators,influencer,Eco-friendly technology advocate
Cecilia López,,CIT,en,Mexico,@cecilialopez,not_sure,,Sustainable Living MX,influencer,Sustainable living influencer
Julián Ramírez,,CIT,en,Mexico,@julianramirez,not_sure,,Green City Initiative,influencer,Urban sustainability advocate
Susana Castillo,,CIT,en,Mexico,@susanacastillo,not_sure,,Climate Action Network,influencer,Climate policy influencer
Bruno Ruiz,,CIT,en,Mexico,@brunoruiz,not_sure,,Peace Advocates MX,influencer,Peace and diplomacy influencer
Paloma Fernández,,CIT,en,Mexico,@palomafernandez,not_sure,,Eco Youth Mexico,influencer,Youth environmental activist
Jorge Morales,,CIT,en,Mexico,@jorgemorales,not_sure,,Green Leaders MX,influencer,Environmental leadership influencer
Andrea Reyes,,CIT,en,Mexico,@andreareyes,not_sure,,Nature Advocates,influencer,Nature conservation influencer
Luis Herrera,,CIT,en,Mexico,@luisherrera,not_sure,,Eco Warriors MX,influencer,Environmental justice advocate
