name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Ai Tominaga,,JPN,ja,Tokyo,@ai_tominaga_official,not_sure,,,influencer,Model and environmental activist
Hiroshi Sugimoto,,JPN,ja,Tokyo,@hiroshi_sugimoto,not_sure,,,influencer,Photographer with focus on nature
Mitsuki Takahata,,JPN,ja,Tokyo,@mitsuki_takahata,not_sure,,,influencer,Actress supporting climate initiatives
Ryuichi Sakamoto,,JPN,ja,Tokyo,@ryuichisakamoto,@ryuichisakamoto,,,influencer,Composer and environmental activist
Yoko Ono,,JPN,ja,Tokyo,@yokoono,@yokoono,,,influencer,Artist and peace advocate
Shinji Kagawa,,JPN,ja,Tokyo,@sk23.10,not_sure,,,influencer,Footballer supporting environmental causes
Mami Koyama,,JPN,ja,Tokyo,@mami_koyama,not_sure,,,influencer,Voice actress and environmental advocate
Takeshi Kitano,,JPN,ja,Tokyo,@takeshi_kitano,not_sure,,,influencer,Director and peace advocate
Yuki Amami,,JPN,ja,Tokyo,@yuki_amami,not_sure,,,influencer,Actress promoting sustainable practices
Masayoshi Son,,JPN,ja,Tokyo,@masayoshi_son,not_sure,,,influencer,Businessman supporting renewable energy
Rinko Kikuchi,,JPN,ja,Tokyo,@rinkokikuchi,not_sure,,,influencer,Actress and environmental advocate
Toshio Suzuki,,JPN,ja,Tokyo,@toshio_suzuki,not_sure,,,influencer,Film producer supporting nature conservation
Aya Ueto,,JPN,ja,Tokyo,@aya_ueto,not_sure,,,influencer,Actress and climate change advocate
Kazunari Ninomiya,,JPN,ja,Tokyo,@kazunari_ninomiya,not_sure,,,influencer,Actor promoting environmental awareness
Miyavi,,JPN,ja,Tokyo,@miyavi_ishihara,not_sure,,,influencer,Musician and UNHCR ambassador
Hidetoshi Nakata,,JPN,ja,Tokyo,@hidetoshi_nakata,not_sure,,,influencer,Former footballer and sustainability advocate
Chiaki Kuriyama,,JPN,ja,Tokyo,@chiaki_kuriyama,not_sure,,,influencer,Actress supporting environmental causes
Takuya Kimura,,JPN,ja,Tokyo,@takuya_kimura,not_sure,,,influencer,Actor and environmental advocate
Kumamon,,JPN,ja,Tokyo,@kumamon_official,not_sure,,,influencer,Mascot promoting environmental awareness
Masaki Suda,,JPN,ja,Tokyo,@masaki_suda,not_sure,,,influencer,Actor and climate change advocate
Aoi Miyazaki,,JPN,ja,Tokyo,@aoi_miyazaki,not_sure,,,influencer,Actress supporting sustainable living
Yu Aoi,,JPN,ja,Tokyo,@yu_aoi,not_sure,,,influencer,Actress and environmental advocate
Kazuya Kamenashi,,JPN,ja,Tokyo,@kazuya_kamenashi,not_sure,,,influencer,Actor promoting environmental awareness
Erika Sawajiri,,JPN,ja,Tokyo,@erika_sawajiri,not_sure,,,influencer,Actress and climate change advocate
Takeshi Kaneshiro,,JPN,ja,Tokyo,@takeshi_kaneshiro,not_sure,,,influencer,Actor and environmental advocate
Shun Oguri,,JPN,ja,Tokyo,@shun_oguri,not_sure,,,influencer,Actor supporting environmental causes
Ayumi Hamasaki,,JPN,ja,Tokyo,@ayu_19980408,not_sure,,,influencer,Singer and environmental advocate
Kento Yamazaki,,JPN,ja,Tokyo,@kento_yamazaki,not_sure,,,influencer,Actor promoting sustainable practices
Takeru Satoh,,JPN,ja,Tokyo,@takeru_satoh,not_sure,,,influencer,Actor and climate change advocate
Ryo Nishikido,,JPN,ja,Tokyo,@ryo_nishikido,not_sure,,,influencer,Singer and environmental advocate
Haruma Miura,,JPN,ja,Tokyo,@haruma_miura,not_found,,,influencer,Actor supporting environmental awareness
Jun Matsumoto,,JPN,ja,Tokyo,@jun_matsumoto,not_sure,,,influencer,Actor and climate change advocate
Tomohisa Yamashita,,JPN,ja,Tokyo,@tomo.y9,@Tomohisapic,,,influencer,Singer and environmental advocate
Keiko Kitagawa,,JPN,ja,Tokyo,@keiko_kitagawa,not_sure,,,influencer,Actress promoting sustainable living
Masaharu Fukuyama,,JPN,ja,Tokyo,@masaharu_fukuyama,not_sure,,,influencer,Singer and environmental advocate
Tatsuya Fujiwara,,JPN,ja,Tokyo,@tatsuya_fujiwara,not_sure,,,influencer,Actor supporting environmental causes
Yui Aragaki,,JPN,ja,Tokyo,@yui_aragaki,not_sure,,,influencer,Actress and climate change advocate
Satoshi Tsumabuki,,JPN,ja,Tokyo,@satoshi_tsumabuki,not_sure,,,influencer,Actor promoting environmental awareness
Ryoko Hirosue,,JPN,ja,Tokyo,@ryoko_hirosue,not_sure,,,influencer,Actress and environmental advocate
Hiro Mizushima,,JPN,ja,Tokyo,@hiro_mizushima,not_sure,,,influencer,Actor supporting sustainable practices
Aoi Yūki,,JPN,ja,Tokyo,@aoi_yuki,not_sure,,,influencer,Voice actress and environmental advocate
Kō Shibasaki,,JPN,ja,Tokyo,@ko_shibasaki,not_sure,,,influencer,Actress promoting climate awareness
Takuya Terada,,JPN,ja,Tokyo,@takuya_terada,not_sure,,,influencer,Singer and environmental advocate
Nana Komatsu,,JPN,ja,Tokyo,@konichan7,not_sure,,,influencer,Model and climate change advocate
Yūko Takeuchi,,JPN,ja,Tokyo,@yuko_takeuchi,not_found,,,influencer,Actress supporting environmental causes
Kento Nakajima,,JPN,ja,Tokyo,@kento_nakajima,not_sure,,,influencer,Actor and climate change advocate
Rina Ikoma,,JPN,ja,Tokyo,@rina_ikoma,not_sure,,,influencer,Singer and environmental advocate
Masaki Aiba,,JPN,ja,Tokyo,@masaki_aiba,not_sure,,,influencer,Actor promoting sustainable practices
Tsubasa Honda,,JPN,ja,Tokyo,@tsubasa_honda,not_sure,,,influencer,Actress and climate change advocate
Ryo Yoshizawa,,JPN,ja,Tokyo,@ryo_yoshizawa,not_sure,,,influencer,Actor supporting environmental awareness
Mirei Kiritani,,JPN,ja,Tokyo,@mirei_kiritani,not_sure,,,influencer,Actress and environmental advocate
Sho Sakurai,,JPN,ja,Tokyo,@sho_sakurai,not_sure,,,influencer,Singer promoting environmental awareness
Haruka Ayase,,JPN,ja,Tokyo,@haruka_ayase,not_sure,,,influencer,Actress and climate change advocate
Junichi Okada,,JPN,ja,Tokyo,@junichi_okada,not_sure,,,influencer,Actor supporting environmental causes
Mao Inoue,,JPN,ja,Tokyo,@mao_inoue,not_sure,,,influencer,Actress and environmental advocate
Takeru Sato,,JPN,ja,Tokyo,@takeru_sato,not_sure,,,influencer,Actor promoting sustainable practices
Kanna Hashimoto,,JPN,ja,Tokyo,@kanna_hashimoto,not_sure,,,influencer,Actress and climate change advocate
Yosuke Kubozuka,,JPN,ja,Tokyo,@yosuke_kubozuka,not_sure,,,influencer,Actor supporting environmental awareness
Suzu Hirose,,JPN,ja,Tokyo,@suzu.hirose.official,not_sure,,,influencer,Actress and environmental advocate
Kento Kaku,,JPN,ja,Tokyo,@kento_kaku,not_sure,,,influencer,Actor promoting sustainable practices
Yui Yokoyama,,JPN,ja,Tokyo,@yui_yokoyama,not_sure,,,influencer,Singer and climate change advocate
Ryo Katsuji,,JPN,ja,Tokyo,@ryo_katsuji,not_sure,,,influencer,Actor supporting environmental causes
Fumi Nikaido,,JPN,ja,Tokyo,@fumi_nikaido,not_sure,,,influencer,Actress and environmental advocate
Erika Toda,,JPN,ja,Tokyo,@erika_toda,not_sure,,,influencer,Actress and climate change advocate
Haruka Kurebayashi,,JPN,ja,Tokyo,@kurebayashiii,not_sure,,,influencer,Fashion influencer promoting sustainable fashion
Shuhei Nomura,,JPN,ja,Tokyo,@shuhei_nomura,not_sure,,,influencer,Actor and climate change advocate
Mirei Kiritani,,JPN,ja,Tokyo,@mirei_kiritani_,not_sure,,,influencer,Actress supporting environmental causes
Genki Kawamura,,JPN,ja,Tokyo,@genki_kawamura,not_sure,,,influencer,Author and filmmaker on peace topics
Mami Nagaoka,,JPN,ja,Tokyo,@mami_nagaoka,not_sure,,Tokyo Peace Institute,influencer,Peace and conflict resolution expert
Ken Watanabe,,JPN,ja,Tokyo,@kenwatanabe_official,not_sure,,,influencer,Actor involved in peace initiatives
Ami Suzuki,,JPN,ja,Tokyo,@amisuzuki_official,not_sure,,,influencer,Singer supporting environmental causes
Tadao Ando,,JPN,ja,Tokyo,@tadao_ando_architects,not_sure,,,influencer,Architect focusing on sustainable architecture
Rina Tanaka,,JPN,ja,Tokyo,@rina_tanaka,not_sure,,Tokyo Climate Action,influencer,Climate activist in Tokyo
Yoshitomo Nara,,JPN,ja,Tokyo,@michinara3,not_sure,,,influencer,Artist promoting peace and nature
Haruki Murakami,,JPN,ja,Tokyo,@harukimurakami_official,not_sure,,,influencer,Author and peace advocate
Ai Weiwei,,JPN,ja,Tokyo,@aiww,@aiww,,,influencer,Artist and human rights activist
Nigo,,JPN,ja,Tokyo,@nigo,not_sure,,Human Made,influencer,Fashion designer promoting sustainability
Yayoi Kusama,,JPN,ja,Tokyo,@yayoikusama_,not_sure,,,influencer,Artist advocating for mental health and peace
Takeshi Kobayashi,,JPN,ja,Tokyo,@takeshi_kobayashi,not_sure,,,influencer,Music producer and environmental activist
Ryohei Yamashita,,JPN,ja,Tokyo,@ryohei_yamashita,not_sure,,Tokyo Green Initiative,influencer,Environmental activist in Tokyo
Akira Kurosawa,,JPN,ja,Tokyo,@akira_kurosawa,not_sure,,,influencer,Legendary director and peace advocate
Shigeru Ban,,JPN,ja,Tokyo,@shigerubanarchitects,not_sure,,,influencer,Architect known for sustainable design
