name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Ruth Simons,,CAN,en,Vancouver,@ruthsimons,not_sure,,Howe Sound Biosphere Region,influencer,Advocates for biosphere conservation
Stephanie Wood,,CAN,en,Vancouver,@stephaniewood,not_sure,,Journalist,influencer,Covers indigenous and environmental issues
Tara Mahoney,,CAN,en,Vancouver,@taramahoney,not_sure,,Gen Why Media,influencer,Engages youth in climate action
Tara McDonald,,CAN,en,Vancouver,@taramcdonald,not_sure,,Vancouver Farmers Markets,influencer,Promotes local and sustainable food systems
Tara Zajac,,CAN,en,Vancouver,@tarazajac,not_sure,,Environmental Educator,influencer,Focuses on environmental education and outreach
Tasha Diamant,,CAN,en,Vancouver,@tashadiamant,not_sure,,Artist and Activist,influencer,Uses art for environmental activism
Taylor Owen,,CAN,en,Vancouver,@taylor_owen,not_sure,,UBC Professor,influencer,Focuses on digital media and geopolitics
Terry Glavin,,CAN,en,Vancouver,@terryglavin,not_sure,,Journalist and Author,influencer,Covers international affairs and environment
Tim Louis,,CAN,en,Vancouver,@timlouiscouncil,not_sure,,Former City Councillor,influencer,Advocates for social and environmental justice
Tina Loo,,CAN,en,Vancouver,@tinaloo,not_sure,,UBC Historian,influencer,Focuses on environmental history
Tom Rand,,CAN,en,Vancouver,@tomrand,not_sure,,Author and Entrepreneur,influencer,Focuses on clean technology and climate solutions
Tracey Saxby,,CAN,en,Vancouver,@traceysaxby,not_sure,,My Sea to Sky,influencer,Advocates for marine conservation
Travis Lupick,,CAN,en,Vancouver,@travislupick,not_sure,,Journalist and Author,influencer,Covers social justice and environment
Trevor Jang,,CAN,en,Vancouver,@trevorjang,not_sure,,Journalist,influencer,Focuses on indigenous and environmental issues
Tyler Orton,,CAN,en,Vancouver,@tylerorton,not_sure,,Business in Vancouver,influencer,Covers business and environmental topics
Valerie Langer,,CAN,en,Vancouver,@valerielanger,not_sure,,Stand.earth,influencer,Focuses on forest conservation
Vanessa Timmer,,CAN,en,Vancouver,@vanessatimmer,not_sure,,One Earth,influencer,Advocates for sustainable living
Vicky Husband,,CAN,en,Vancouver,@vickyhusband,not_sure,,Environmental Advocate,influencer,Focuses on conservation and biodiversity
Wade Davis,,CAN,en,Vancouver,@wadedavisofficial,@wadedaviswrites,,Anthropologist and Author,influencer,Focuses on cultural and environmental issues
Yasmin Gagne,,CAN,en,Vancouver,@yasmingagne,not_sure,,Journalist,influencer,Covers environmental and social topics
Yvonne Blomer,,CAN,en,Vancouver,@yvonneblomer,not_sure,,Poet and Author,influencer,Writes on nature and environment
Zoe Craig,,CAN,en,Vancouver,@zoecraig,not_sure,,Journalist,influencer,Covers arts and environmental issues
Zoe Yunker,,CAN,en,Vancouver,@zoeyunker,not_sure,,Journalist,influencer,Focuses on climate and social justice
Aaron Goodman,,CAN,en,Vancouver,@aarongoodman,not_sure,,Journalist and Educator,influencer,Covers environmental and social issues
Abby Wiseman,,CAN,en,Vancouver,@abbywiseman,not_sure,,Journalist,influencer,Focuses on food and sustainability
Adam Olsen,,CAN,en,Vancouver,@adamolsen,@AdamPOlsen,,BC Green Party,influencer,Advocates for environmental policy
Adrian Dix,,CAN,en,Vancouver,@adriandix,@adriandix,,BC Minister of Health,influencer,Focuses on public health and environment
Alex Hemingway,,CAN,en,Vancouver,@alexhemingway,not_sure,,Policy Analyst,influencer,Focuses on economic and environmental policy
Alice Sundberg,,CAN,en,Vancouver,@alicesundberg,not_sure,,Housing Advocate,influencer,Focuses on sustainable housing solutions
Alison Gu,,CAN,en,Vancouver,@alisongu,not_sure,,Climate Justice Advocate,influencer,Focuses on youth climate activism
Alyssa Smith,,CAN,en,Vancouver,@alyssasmith,not_sure,,Environmental Educator,influencer,Focuses on environmental education and outreach
Amanda Pitre-Hayes,,CAN,en,Vancouver,@amandapitre,not_sure,,Sustainability Consultant,influencer,Focuses on corporate sustainability
Amber Dawn,,CAN,en,Vancouver,@amberdawn,not_sure,,Author and Activist,influencer,Writes on social and environmental issues
Amelia Urry,,CAN,en,Vancouver,@ameliaurry,not_sure,,Science Writer,influencer,Focuses on climate and environmental science
Amy Lubik,,CAN,en,Vancouver,@amylubik,not_sure,,Port Moody Councillor,influencer,Advocates for environmental health policies
Andrea Bellamy,,CAN,en,Vancouver,@andreabellamy,not_sure,,Urban Gardener,influencer,Promotes urban gardening and sustainability
Andrew Weaver,,CAN,en,Vancouver,@andrewweaver,@AJWVictoriaBC,,Climate Scientist,influencer,Focuses on climate science and policy
Angela Marie MacDougall,,CAN,en,Vancouver,@angelamariemacdougall,not_sure,,Battered Women's Support Services,influencer,Advocates for social and environmental justice
Angie Schmitt,,CAN,en,Vancouver,@angie.schmitt,@schmangee,,Urban Planning Writer,influencer,Focuses on sustainable urban planning
Anita Bathe,,CAN,en,Vancouver,@anitabathe,@anitabathe,,CBC Journalist,influencer,Covers local and environmental news
Anna Baggio,,CAN,en,Vancouver,@annabaggio,not_sure,,Wildlands League,influencer,Focuses on wilderness conservation
Anne Giardini,,CAN,en,Vancouver,@annegiardini,not_sure,,Author and Lawyer,influencer,Writes on environmental law and policy
Annie Leonard,,CAN,en,Vancouver,@annie_leonard,not_sure,,Greenpeace USA,influencer,Focuses on environmental activism
Anthony Perl,,CAN,en,Vancouver,@anthonyperl,not_sure,,Urban Studies Professor,influencer,Focuses on sustainable transportation
April Vokey,,CAN,en,Vancouver,@aprilvokey,@AprilVokey,,Fly Fishing Guide,influencer,Promotes conservation through fishing
Arjun Singh,,CAN,en,Vancouver,@arjunsingh,not_sure,,City Councillor,influencer,Advocates for sustainable city policies
Arlene Gregoire,,CAN,en,Vancouver,@arlenegregoire,not_sure,,Building Official,influencer,Focuses on sustainable building practices
Ashley Ahearn,,CAN,en,Vancouver,@ashleyahearn,not_sure,,Journalist and Podcaster,influencer,Covers environmental and rural issues
Ashley McIvor,,CAN,en,Vancouver,@ashleymcivor,not_sure,,Olympic Skier,influencer,Advocates for outdoor and environmental activities
Ava Vanderstarren,,CAN,en,Vancouver,@avavanderstarren,not_sure,,Actress and Activist,influencer,Focuses on social and environmental causes
Ayesha Khan,,CAN,en,Vancouver,@ayeshakhan,not_sure,,Journalist,influencer,Covers environmental and social justice issues
Barbara Adler,,CAN,en,Vancouver,@barbaraadler,not_sure,,Artist and Educator,influencer,Focuses on arts and environmental education
