name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Mfuneko Toyana,,ZAF,en,Johannesburg,@mfunekotoyana,not_sure,,Reuters,journalist,Covers economics and politics
Sibongile Mashaba,,ZAF,en,Johannesburg,@sibomashaba,not_sure,,Sowetan,journalist,Writes on social issues and politics
Ray Mahlaka,,ZAF,en,Johannesburg,@raymahlaka,not_sure,,Daily Maverick,journalist,Covers business and economics
Lynley Donnelly,,ZAF,en,Johannesburg,@lynleydonnelly,not_sure,,Mail & Guardian,journalist,Writes on economics and finance
Sabelo Ndlangisa,,ZAF,en,Johannesburg,@sabzndlangisa,not_sure,,City Press,journalist,Covers politics and social issues
Thando Kubheka,,ZAF,en,Johannesburg,@thandokubheka,not_sure,,Eyewitness News,journalist,Covers breaking news and politics
Lizeka Maduna,,ZAF,en,Johannesburg,@lizekamaduna,not_sure,,IOL,journalist,Writes on social issues and politics
Sibongile Khumalo,,ZAF,en,Johannesburg,@sibokhumalo,not_sure,,Fin24,journalist,Covers business and economics
Lwandile Bhengu,,ZAF,en,Johannesburg,@lwandilebhengu,not_sure,,TimesLIVE,journalist,Writes on social issues and politics
Karyn Maughan,,ZAF,en,Johannesburg,@karynmaughan,not_sure,,News24,journalist,Covers legal and political issues
Roxanne Henderson,,ZAF,en,Johannesburg,@rox_henderson,not_sure,,Bloomberg,journalist,Covers business and environmental news
Nick Hedley,,ZAF,en,Johannesburg,@nickhedley,not_sure,,Business Day,journalist,Covers tech and climate issues
Athandiwe Saba,,ZAF,en,Johannesburg,@athandiwe_saba,not_sure,,Mail & Guardian,journalist,Investigative journalist on social issues
Sikonathi Mantshantsha,,ZAF,en,Johannesburg,@sikonathi,not_sure,,Business Day,journalist,Writes on energy and environment
Pauli Van Wyk,,ZAF,en,Johannesburg,@paulivw,not_sure,,Daily Maverick,journalist,Investigative journalist on corruption and environment
Carien Du Plessis,,ZAF,en,Johannesburg,@carienduplessis,not_sure,,Freelance,journalist,Covers politics and climate
Stephen Grootes,,ZAF,en,Johannesburg,@stephengrootes,not_sure,,SAfm,journalist,Hosts political and environmental shows
Fiona Macleod,,ZAF,en,Johannesburg,@fionamacleod,not_sure,,Oxpeckers,journalist,Focuses on environmental journalism
Thalia Holmes,,ZAF,en,Johannesburg,@thaliaholmes,not_sure,,Mail & Guardian,journalist,Covers economic and environmental issues
Peter Fabricius,,ZAF,en,Johannesburg,@peterfabricius,not_sure,,Daily Maverick,journalist,Writes on international relations and climate
Janet Heard,,ZAF,en,Johannesburg,@janetheard,not_sure,,Daily Maverick,journalist,Covers politics and environment
Terry Bell,,ZAF,en,Johannesburg,@terrybellwriter,not_sure,,Freelance,journalist,Writes on labor and environmental issues
Kimon de Greef,,ZAF,en,Johannesburg,@kimondegreef,not_sure,,Freelance,journalist,Covers wildlife and environmental topics
Lucas Ledwaba,,ZAF,en,Johannesburg,@ledwabalucas,not_sure,,Mail & Guardian,journalist,Covers rural and environmental issues
Ranjeni Munusamy,,ZAF,en,Johannesburg,@ranjeni.munusamy,not_sure,,Tiso Blackstar Group,journalist,Writes on politics and social issues
Simon Allison,,ZAF,en,Johannesburg,@simonallison,not_sure,,Mail & Guardian,journalist,Covers African geopolitics and environment
Jessica Bezuidenhout,,ZAF,en,Johannesburg,@jessicabez,not_sure,,Daily Maverick,journalist,Investigative journalist on social issues
Mfuneko Toyana,,ZAF,en,Johannesburg,@mfuneko_toyana,not_sure,,Reuters,journalist,Covers business and environmental issues
Thulani Gqirana,,ZAF,en,Johannesburg,@thulanigqirana,not_sure,,News24,journalist,Writes on politics and social issues
Verashni Pillay,,ZAF,en,Johannesburg,@verashni,not_sure,,Mail & Guardian,journalist,Covers politics and social issues
Tebogo Monama,,ZAF,en,Johannesburg,@tebogomonama,not_sure,,The Star,journalist,Covers politics and social issues
Pieter-Louis Myburgh,,ZAF,en,Johannesburg,@plmyburgh,not_sure,,Daily Maverick,journalist,Investigative journalist on social issues
Mpho Raborife,,ZAF,en,Johannesburg,@mphoraborife,not_sure,,News24,journalist,Writes on politics and social issues
Ruth Hopkins,,ZAF,en,Johannesburg,@ruthhopkins,not_sure,,Wits Justice Project,journalist,Investigative journalist on justice issues
Lester Kiewit,,ZAF,en,Johannesburg,@lestertalks,not_sure,,CapeTalk,journalist,Covers politics and social issues
Mandy Rossouw,,ZAF,en,Johannesburg,@mandyrossouw,not_sure,,City Press,journalist,Writes on politics and social issues
Lukhanyo Calata,,ZAF,en,Johannesburg,@lukhanyocalata,not_sure,,SABC News,journalist,Covers politics and social issues
Thabiso Thakali,,ZAF,en,Johannesburg,@thabisothakali,not_sure,,The Star,journalist,Covers politics and social issues
Sabelo Ndlangisa,,ZAF,en,Johannesburg,@sabelondlangisa,not_sure,,City Press,journalist,Writes on politics and social issues
Sibongile Mafu,,ZAF,en,Johannesburg,@sibomafu,not_sure,,CapeTalk,journalist,Covers politics and social issues
Zukile Majova,,ZAF,en,Johannesburg,@zukilemajova,not_sure,,The Citizen,journalist,Writes on politics and social issues
Mpho Sibanyoni,,ZAF,en,Johannesburg,@mphosibanyoni,not_sure,,Sunday Times,journalist,Covers business and environmental issues
Mogomotsi Magome,,ZAF,en,Johannesburg,@mogomotsimagome,not_sure,,The Star,journalist,Writes on politics and social issues
Sibongile Khuzwayo,,ZAF,en,Johannesburg,@sibokhuzwayo,not_sure,,The Citizen,journalist,Covers politics and social issues
Mpho Lakaje,,ZAF,en,Johannesburg,@mpholakaje,not_sure,,eNCA,journalist,Covers politics and social issues
