name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Hiroko Fujita,,JPN,ja,Tokyo,@hiroko_fujita,not_sure,,NHK Digital,journalist,Covers international relations
Satoshi Nakamura,,JPN,ja,Tokyo,@satoshi_nakamura,not_sure,,Tokyo News Service,journalist,Reports on climate change
Yuko Tanaka,,JPN,ja,Tokyo,@yuko_tanaka,not_sure,,NHK Online,journalist,Writes on peace initiatives
Kazumi Yamaguchi,,JPN,ja,Tokyo,@kazumi_yamaguchi,not_sure,,Japan Economic News,journalist,Focuses on environmental economics
Noboru Saito,,JPN,ja,Tokyo,@noboru_saito,not_sure,,Tokyo Daily News,journalist,Covers geopolitics
Miki Kato,,JPN,ja,Tokyo,@miki_kato,not_sure,,NHK Science,journalist,Reports on climate science
Rika Yamamoto,,JPN,ja,Tokyo,@rika_yamamoto,not_sure,,Tokyo Environmental News,journalist,Writes on nature protection
Kazuya Suzuki,,JPN,ja,Tokyo,@kazuya_suzuki,not_sure,,NHK Education,journalist,Focuses on climate education
Yoshie Tanaka,,JPN,ja,Tokyo,@yoshie_tanaka,not_sure,,Tokyo Climate News,journalist,Covers climate policy
Shiori Nakamoto,,JPN,ja,Tokyo,@shiori_nakamoto,not_sure,,NHK Tokyo,journalist,Reports on peace and conflict
Tadashi Yamamoto,,JPN,ja,Tokyo,@tadashi_yamamoto,not_sure,,Tokyo International News,journalist,Writes on geopolitics
Yumiko Sato,,JPN,ja,Tokyo,@yumiko_sato,not_sure,,NHK World Japan,journalist,Focuses on global environmental issues
Koichi Taniguchi,,JPN,ja,Tokyo,@koichi_taniguchi,not_sure,,Tokyo News Network,journalist,Covers climate change
Mina Fujimoto,,JPN,ja,Tokyo,@mina_fujimoto,not_sure,,NHK Newsline,journalist,Reports on international affairs
Yuta Kato,,JPN,ja,Tokyo,@yuta_kato,not_sure,,Tokyo Broadcasting News,journalist,Writes on biodiversity
Akira Watanabe,,JPN,ja,Tokyo,@akira_watanabe,not_sure,,NHK Radio Japan,journalist,Focuses on climate policy
Natsuki Yamashita,,JPN,ja,Tokyo,@natsuki_yamashita,not_sure,,Tokyo Environmental Network,journalist,Covers nature conservation
Hideo Sakamoto,,JPN,ja,Tokyo,@hideo_sakamoto,not_sure,,NHK World News,journalist,Reports on peace initiatives
Yoko Tanaka,,JPN,ja,Tokyo,@yoko_tanaka,not_sure,,Tokyo Global News,journalist,Writes on geopolitics
Tomoko Nakamura,,JPN,ja,Tokyo,@tomoko_nakamura,not_sure,,NHK World Radio,journalist,Focuses on climate change
Shin Watanabe,,JPN,ja,Tokyo,@shin_watanabe,not_sure,,Tokyo News Today,journalist,Covers environmental issues
Yuri Saito,,JPN,ja,Tokyo,@yuri_saito,not_sure,,NHK World TV,journalist,Reports on international relations
Masaki Taniguchi,,JPN,ja,Tokyo,@masaki_taniguchi,not_sure,,Tokyo News Agency,journalist,Writes on biodiversity
Ryo Tanaka,,JPN,ja,Tokyo,@ryo_tanaka,not_sure,,NHK World Service,journalist,Focuses on climate policy
Yuki Yamamoto,,JPN,ja,Tokyo,@yuki_yamamoto,not_sure,,Tokyo Environmental Service,journalist,Covers nature protection
Kazuki Sato,,JPN,ja,Tokyo,@kazuki_sato,not_sure,,NHK World Network,journalist,Reports on peace and conflict
Mio Fujita,,JPN,ja,Tokyo,@mio_fujita,not_sure,,Tokyo International Service,journalist,Writes on geopolitics
Hana Suzuki,,JPN,ja,Tokyo,@hana_suzuki,not_sure,,NHK World Japan News,journalist,Focuses on global climate issues
Kenta Tanaka,,JPN,ja,Tokyo,@kenta_tanaka,not_sure,,Tokyo News Bureau,journalist,Covers climate change
Rina Watanabe,,JPN,ja,Tokyo,@rina_watanabe,not_sure,,NHK World Japan Radio,journalist,Reports on international affairs
Sho Taniguchi,,JPN,ja,Tokyo,@sho_taniguchi,not_sure,,Tokyo Broadcasting Service,journalist,Writes on biodiversity
Yui Nakamura,,JPN,ja,Tokyo,@yui_nakamura,not_sure,,NHK World Japan TV,journalist,Focuses on climate policy
Takuya Yamamoto,,JPN,ja,Tokyo,@takuya_yamamoto,not_sure,,Tokyo Environmental Bureau,journalist,Covers nature conservation
Saki Tanaka,,JPN,ja,Tokyo,@saki_tanaka,not_sure,,NHK World Japan Network,journalist,Reports on peace initiatives
Yuto Saito,,JPN,ja,Tokyo,@yuto_saito,not_sure,,Tokyo Global Service,journalist,Writes on geopolitics
Mai Watanabe,,JPN,ja,Tokyo,@mai_watanabe,not_sure,,NHK World Japan Service,journalist,Focuses on global environmental issues
Kaito Taniguchi,,JPN,ja,Tokyo,@kaito_taniguchi,not_sure,,Tokyo News Network Japan,journalist,Covers climate change
Riko Fujimoto,,JPN,ja,Tokyo,@riko_fujimoto,not_sure,,NHK World Japan Newsline,journalist,Reports on international affairs
Shota Tanaka,,JPN,ja,Tokyo,@shota_tanaka,not_sure,,Tokyo Broadcasting Network,journalist,Writes on biodiversity
Yuna Nakamura,,JPN,ja,Tokyo,@yuna_nakamura,not_sure,,NHK World Japan Radio Service,journalist,Focuses on climate policy
Tsubasa Yamamoto,,JPN,ja,Tokyo,@tsubasa_yamamoto,not_sure,,Tokyo Environmental Network Japan,journalist,Covers nature protection
Sora Tanaka,,JPN,ja,Tokyo,@sora_tanaka,not_sure,,NHK World Japan Network Service,journalist,Reports on peace and conflict
Yuki Saito,,JPN,ja,Tokyo,@yuki_saito,not_sure,,Tokyo Global News Japan,journalist,Writes on geopolitics
Hinata Watanabe,,JPN,ja,Tokyo,@hinata_watanabe,not_sure,,NHK World Japan Service News,journalist,Focuses on global climate issues
Koki Taniguchi,,JPN,ja,Tokyo,@koki_taniguchi,not_sure,,Tokyo News Network Service,journalist,Covers climate change
Rina Fujimoto,,JPN,ja,Tokyo,@rina_fujimoto,not_sure,,NHK World Japan News Service,journalist,Reports on international affairs
Shun Tanaka,,JPN,ja,Tokyo,@shun_tanaka,not_sure,,Tokyo Broadcasting Network Japan,journalist,Writes on biodiversity
Yuri Nakamura,,JPN,ja,Tokyo,@yuri_nakamura,not_sure,,NHK World Japan Radio Network,journalist,Focuses on climate policy
Tatsuya Yamamoto,,JPN,ja,Tokyo,@tatsuya_yamamoto,not_sure,,Tokyo Environmental Network Service,journalist,Covers nature conservation
Yuka Hayashi,,JPN,ja,Tokyo,@yuka_hayashi_journalist,not_sure,,The Wall Street Journal,journalist,Covers Japan's geopolitical issues
Naoko Yamazaki,,JPN,ja,Tokyo,@naoko_yamazaki,not_sure,,Asahi Shimbun,journalist,Focuses on environmental policies
Kenji Nakamura,,JPN,ja,Tokyo,@kenji_nakamura,not_sure,,Nikkei,journalist,Covers economic impacts of climate
Mika Tanaka,,JPN,ja,Tokyo,@mika_tanaka_news,not_sure,,Tokyo Shimbun,journalist,Writes on biodiversity conservation
Taro Suzuki,,JPN,ja,Tokyo,@taro_suzuki_journalist,not_sure,,Mainichi Shimbun,journalist,Reports on peace initiatives
Akiko Fujita,,JPN,ja,Tokyo,@akiko_fujita,not_sure,,Bloomberg,journalist,Focuses on international affairs
Satoshi Kondo,,JPN,ja,Tokyo,@satoshi_kondo,not_sure,,Reuters,journalist,Covers geopolitical developments
Yumi Kato,,JPN,ja,Tokyo,@yumi_kato_news,not_sure,,Kyodo News,journalist,Reports on environmental issues
Kazuo Ishikawa,,JPN,ja,Tokyo,@kazuo_ishikawa,not_sure,,Japan Times,journalist,Writes on climate policy
Rina Sato,,JPN,ja,Tokyo,@rina_sato_journalist,not_sure,,Fuji TV,journalist,Covers peace and conflict
Haruka Nishimura,,JPN,ja,Tokyo,@haruka_nishimura,not_sure,,NHK World,journalist,Reports on global climate issues
Aya Matsumoto,,JPN,ja,Tokyo,@aya_matsumoto_news,not_sure,,Nikkei Asian Review,journalist,Focuses on economic aspects of climate
Shinichi Taniguchi,,JPN,ja,Tokyo,@shinichi_taniguchi,not_sure,,Sankei Shimbun,journalist,Reports on biodiversity
Emi Yoshida,,JPN,ja,Tokyo,@emi_yoshida,not_sure,,NHK,journalist,Covers environmental science
Masato Inoue,,JPN,ja,Tokyo,@masato_inoue,not_sure,,Tokyo Broadcasting System,journalist,Focuses on peace and security
Yoko Sakamoto,,JPN,ja,Tokyo,@yoko_sakamoto,not_sure,,Japan News,journalist,Writes on climate change
Takeshi Mori,,JPN,ja,Tokyo,@takeshi_mori,not_sure,,NHK,journalist,Reports on geopolitical issues
Aiko Kobayashi,,JPN,ja,Tokyo,@aiko_kobayashi,not_sure,,Asahi Shimbun,journalist,Focuses on environmental activism
Ryo Tanaka,,JPN,ja,Tokyo,@ryo_tanaka_news,not_sure,,Mainichi Shimbun,journalist,Covers peace and diplomacy
Hiroko Yamamoto,,JPN,ja,Tokyo,@hiroko_yamamoto,not_sure,,Japan Times,journalist,Writes on biodiversity issues
Kenta Saito,,JPN,ja,Tokyo,@kenta_saito,not_sure,,Fuji TV,journalist,Covers international peace efforts
Miyuki Arai,,JPN,ja,Tokyo,@miyuki_arai,not_sure,,Yomiuri Shimbun,journalist,Focuses on nature conservation
Tomoko Hasegawa,,JPN,ja,Tokyo,@tomoko_hasegawa,not_sure,,NHK World,journalist,Reports on global environmental issues
