name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Mohammad Reza Shajarian,,IRN,fa,Tehran,@mohammadrezashajarian,not_sure,,Musician,influencer,Promotes peace through music
Fatemeh Motamed-Arya,,IRN,fa,Tehran,@fatemeh.motamed.arya,not_sure,,Actress,influencer,Advocates for social justice and peace
Mohammad Maleki,,IRN,fa,Tehran,@mohammadmaleki,not_sure,,Activist,influencer,Prominent peace and human rights activist
Hadi Ghaemi,,IRN,fa,Tehran,@hadighaemi,not_sure,,Human Rights Advocate,influencer,Focuses on peace and human rights
Golshifteh Farahani,,IRN,fa,Tehran,@golshifteh.farahani,not_sure,,Actress,influencer,Promotes peace and cultural dialogue
Bahareh Hedayat,,IRN,fa,Tehran,@bahareh.hedayat,not_sure,,Activist,influencer,Focuses on peace and women's rights
Mohammad Ali Najafi,,IRN,fa,Tehran,@mohammadalinajafi,not_sure,,Politician,influencer,Advocates for sustainable urban development
Shiva Nazar Ahari,,IRN,fa,Tehran,@shivanazarahari,not_sure,,Activist,influencer,Human rights and peace activist
Mohammad Reza Jalaeipour,,IRN,fa,Tehran,@mrjalaeipour,not_sure,,Sociologist,influencer,Focuses on social justice and peace
Nasrin Sotoudeh,,IRN,fa,Tehran,@nasrin.sotoudeh,not_sure,,Lawyer,influencer,Human rights lawyer and peace advocate
Mohammad Ali Abtahi,,IRN,fa,Tehran,@mohammadaliabtahi,not_sure,,Politician,influencer,Promotes peace and dialogue
Simin Behbahani,,IRN,fa,Tehran,@siminbehbahani,not_sure,,Poet,influencer,Promotes peace through poetry
Mohammad Khatami,,IRN,fa,Tehran,@mohammadkhatami,not_sure,,Former President,influencer,Advocates for peace and reform
Shirin Neshat,,IRN,fa,Tehran,@shirin__neshat,not_sure,,Artist,influencer,Focuses on social and political themes
Parviz Tanavoli,,IRN,fa,Tehran,@parviztanavoli,not_sure,,Sculptor,influencer,Promotes cultural heritage and peace
Mojtaba Saminejad,,IRN,fa,Tehran,@mojtaba.saminejad,not_sure,,Blogger,influencer,Focuses on human rights and peace
